DateTime,NelsonWeir_Discharge,BigelowLower_Discharge,BigelowUpper_Discharge,HF001_Precipitation,HF001_AirTemperature,HF001_SolarRadiation,HF001_RelativeHumidity,HF001_WindDirection,HF001_WindSpeed,HF155_SWE,Shaler_SWE,LittleProspectHill_SWE,Hemlock_SWE,Shaler_SnowDepth,LittleProspectHill_SnowDepth,Hemlock_SnowDepth,HF006_SoilMoisture_trenched,HF006_SoilMoisture_control,HF001_SoilTemperature_10cm
2008-08-21,0.45,1.73,0.87,0.0,17.2,24.2,71.0,350.0,0.8,,,,,,,,,,20.4
2008-08-22,0.24,1.36,0.78,0.0,19.8,23.6,77.0,202.0,0.8,,,,,,,,,,21.1
2008-08-23,0.14,1.1,0.74,0.0,19.5,23.4,76.0,196.0,0.9,,,,,,,,,,21.5
2008-08-24,0.07,0.91,0.7,0.0,20.2,22.7,79.0,210.0,1.1,,,,,,,,,,21.9
2008-08-25,0.04,0.78,0.7,0.0,19.7,16.1,78.0,258.0,1.2,,,,,,,,,,22.0
2008-08-26,0.0,0.67,0.62,0.0,14.8,23.8,66.0,338.0,1.0,,,,,,,,,,20.8
2008-08-27,0.0,0.56,0.56,0.0,16.8,23.7,65.0,35.0,0.9,,,,,,,,,,20.2
2008-08-28,0.0,0.49,0.52,0.0,17.6,18.5,74.0,84.0,1.1,,,,,,,,,,20.3
2008-08-29,0.0,0.44,0.51,0.8,17.6,16.4,78.0,205.0,0.8,,,,,,,,,,20.1
2008-08-30,0.0,0.56,0.65,1.3,18.9,9.2,92.0,232.0,0.7,,,,,,,,,,20.7
2008-08-31,0.0,0.53,0.6,0.0,18.6,23.3,69.0,325.0,1.1,,,,,,,,,,20.5
2008-09-01,0.0,0.43,0.43,0.0,19.0,23.3,60.0,341.0,1.1,,,,,,,,,,20.0
2008-09-02,0.0,0.34,0.38,0.0,20.2,20.4,67.0,47.0,1.0,,,,,,,,,,20.3
2008-09-03,0.0,0.28,0.39,0.0,19.5,20.6,75.0,54.0,0.8,,,,,,,,,,20.6
2008-09-04,0.0,0.23,0.37,0.0,21.5,20.3,80.0,243.0,0.9,,,,,,,,,,21.0
2008-09-05,0.0,0.19,0.34,0.0,22.4,19.8,78.0,190.0,1.7,,,,,,,,,,21.7
2008-09-06,8.51,10.5,24.61,113.8,21.1,6.0,95.0,120.0,1.4,,,,,,,,,,21.7
2008-09-07,76.97,157.8,37.6,5.3,18.4,19.1,81.0,288.0,1.4,,,,,,,,,,20.9
2008-09-08,37.5,19.73,2.8,0.0,16.9,21.2,77.0,222.0,0.8,,,,,,,,,,20.7
2008-09-09,27.18,17.3,5.49,16.0,16.2,3.9,93.0,193.0,1.4,,,,,,,,,,19.9
2008-09-10,17.75,18.74,3.2,0.3,12.6,18.9,78.0,12.0,1.0,,,,,,,,,,19.1
2008-09-11,9.91,7.92,1.94,0.0,13.2,19.1,73.0,118.0,1.1,,,,,,,,,,18.5
2008-09-12,7.74,5.91,1.93,7.6,14.4,4.6,92.0,193.0,1.8,,,,,,,,,,18.2
2008-09-13,8.63,8.33,2.53,0.0,18.7,12.2,91.0,206.0,0.8,,,,,,,,,,19.1
2008-09-14,16.7,21.76,6.82,16.0,20.3,4.1,96.0,181.0,2.2,,,,,,,,,,19.7
2008-09-15,12.42,17.52,3.05,0.3,20.1,16.6,74.0,249.0,2.1,,,,,,,,,,20.5
2008-09-16,7.06,7.62,1.93,0.0,14.1,13.1,82.0,269.0,0.7,,,,,,,,,,19.7
2008-09-17,4.46,5.41,1.67,0.0,13.6,20.4,78.0,322.0,0.7,,,,,,,,,,18.9
2008-09-18,2.78,4.27,1.4,0.3,12.8,20.4,66.0,9.0,1.2,,,,,,,,,,18.4
2008-09-19,1.71,3.31,1.29,0.0,9.3,19.7,69.0,87.0,1.7,,,,,,,,,,17.3
2008-09-20,1.29,2.91,1.31,0.0,10.4,19.9,80.0,131.0,0.8,,,,,,,,,,16.7
2008-09-21,0.97,2.86,1.22,0.3,15.6,17.0,81.0,299.0,0.7,,,,,,,,,,17.1
2008-09-22,0.75,2.68,1.21,0.0,12.6,9.7,85.0,66.0,1.1,,,,,,,,,,17.7
2008-09-23,0.62,2.49,1.21,0.0,10.9,18.5,78.0,12.0,0.9,,,,,,,,,,16.8
2008-09-24,0.48,2.3,1.06,0.0,12.9,17.6,80.0,78.0,1.0,,,,,,,,,,16.7
2008-09-25,0.44,2.11,1.02,0.0,11.4,12.6,75.0,76.0,1.3,,,,,,,,,,16.5
2008-09-26,7.49,10.33,5.25,28.5,13.3,2.7,97.0,71.0,2.8,,,,,,,,,,16.2
2008-09-27,14.11,20.14,4.83,6.6,16.6,4.2,98.0,90.0,1.3,,,,,,,,,,16.9
2008-09-28,11.36,14.27,3.26,0.3,18.8,8.0,94.0,332.0,0.6,,,,,,,,,,18.0
2008-09-29,7.99,9.43,2.62,2.3,16.1,9.2,89.0,319.0,0.9,,,,,,,,,,18.6
2008-09-30,5.43,6.87,2.08,0.0,15.1,9.1,88.0,154.0,1.0,,,,,,,,,,18.2
2008-10-01,4.1,5.65,1.9,0.8,14.4,9.0,90.0,149.0,1.1,,,,,,,,,,18.1
2008-10-02,3.17,5.05,1.69,0.3,10.1,11.7,81.0,264.0,1.4,,,,,,,,,,17.3
2008-10-03,2.4,4.27,1.57,0.0,7.8,7.3,81.0,240.0,1.4,,,,,,,,,,15.6
2008-10-04,1.91,3.81,1.47,0.0,7.6,15.9,78.0,266.0,1.0,,,,,,,,,,14.6
2008-10-05,1.56,3.43,1.4,0.3,8.4,11.5,82.0,51.0,0.7,,,,,,,,,,14.2
2008-10-06,1.28,3.22,1.36,0.0,6.9,10.8,76.0,331.0,0.8,,,,,,,,,,14.0
2008-10-07,1.04,2.94,1.3,0.0,8.3,16.7,57.0,320.0,1.0,,,,,,,,,,13.3
2008-10-08,0.81,2.67,1.2,0.0,11.1,15.2,59.0,205.0,1.3,,,,,,,,,,13.3
2008-10-09,1.61,3.89,1.66,6.6,15.1,12.6,82.0,241.0,1.6,,,,,,,,,,14.6
2008-10-10,1.41,3.51,1.32,0.0,12.6,16.1,66.0,279.0,0.9,,,,,,,,,,14.6
2008-10-11,0.92,2.8,1.22,0.0,12.5,15.4,67.0,4.0,0.9,,,,,,,,,,14.4
2008-10-12,0.78,2.5,1.17,0.0,12.3,15.2,66.0,351.0,0.8,,,,,,,,,,14.4
2008-10-13,0.68,2.39,1.15,0.0,13.9,10.0,72.0,81.0,1.1,,,,,,,,,,14.7
2008-10-14,0.62,2.37,1.21,0.0,11.9,3.6,91.0,194.0,1.6,,,,,,,,,,14.7
2008-10-15,0.62,2.45,1.22,0.0,13.2,13.1,76.0,70.0,0.8,,,,,,,,,,14.7
2008-10-16,0.63,2.68,1.28,2.0,12.8,1.8,92.0,206.0,1.5,,,,,,,,,,14.5
2008-10-17,0.83,2.83,1.29,0.0,7.1,14.9,69.0,347.0,1.0,,,,,,,,,,13.6
2008-10-18,1.03,2.54,1.22,0.0,4.6,12.9,62.0,37.0,1.1,,,,,,,,,,12.3
2008-10-19,0.75,2.36,1.21,0.0,3.2,12.7,61.0,58.0,1.5,,,,,,,,,,11.3
2008-10-20,0.49,2.2,1.2,0.0,6.2,14.1,52.0,356.0,0.8,,,,,,,,,,10.6
2008-10-21,0.46,2.25,1.2,0.3,6.5,5.0,66.0,247.0,0.9,,,,,,,,,,11.0
2008-10-22,0.66,2.32,1.22,0.0,3.2,3.7,86.0,325.0,1.5,,,,,,,,,,10.8
2008-10-23,0.85,2.25,1.19,0.0,2.9,14.0,61.0,5.0,0.9,,,,,,,,,,10.2
2008-10-24,0.61,2.19,1.16,0.0,5.7,13.1,54.0,202.0,1.0,,,,,,,,,,9.7
2008-10-25,1.14,2.86,1.53,34.5,11.6,4.2,86.0,153.0,3.1,,,,,,,,,,10.5
2008-10-26,22.65,31.04,10.26,2.8,10.9,13.2,76.0,255.0,1.2,,,,,,,,,,12.3
2008-10-27,11.08,11.63,2.31,0.0,10.3,12.9,73.0,346.0,1.1,,,,,,,,,,11.9
2008-10-28,11.33,9.14,3.39,15.0,5.3,1.3,94.0,115.0,2.0,,,,,,,,,,11.5
2008-10-29,12.36,13.8,3.29,0.0,0.9,3.5,74.0,261.0,2.9,,,,,,,,,,9.8
2008-10-30,7.91,7.98,2.14,0.0,0.3,12.4,67.0,288.0,1.4,,,,,,,,,,8.7
2008-10-31,5.77,5.79,1.89,0.0,6.6,12.1,58.0,256.0,1.3,,,,,,,,,,8.2
2008-11-01,4.53,5.08,1.77,0.0,6.6,8.7,63.0,344.0,0.9,,,,,,,,,,9.1
2008-11-02,3.61,4.47,1.67,0.0,0.8,12.1,52.0,59.0,1.3,,,,,,,,,,8.1
2008-11-03,3.1,4.22,1.64,0.0,4.2,3.1,78.0,208.0,1.7,,,,,,,,,,7.5
2008-11-04,2.92,4.22,1.63,0.0,10.2,7.6,85.0,220.0,1.1,,,,,,,,,,8.9
2008-11-05,2.7,4.14,1.59,1.3,13.0,5.3,84.0,76.0,1.0,,,,,,,,,,10.2
2008-11-06,3.99,5.8,2.02,6.3,13.1,2.7,97.0,59.0,2.4,,,,,,,,,,11.4
2008-11-07,4.52,6.39,1.98,0.3,13.4,3.1,96.0,75.0,0.9,,,,,,,,,,12.2
2008-11-08,4.76,6.4,2.12,8.1,13.1,1.9,96.0,182.0,1.9,,,,,,,,,,12.7
2008-11-09,7.61,10.25,3.0,0.8,7.7,8.0,78.0,264.0,1.2,,,,,,,,,,12.2
2008-11-10,5.51,7.06,1.92,0.0,3.5,5.6,69.0,262.0,1.5,,,,,,,,,,10.9
2008-11-11,4.19,5.34,1.72,0.0,1.5,3.5,71.0,265.0,1.4,,,,,,,,,,8.9
2008-11-12,3.47,4.71,1.64,0.0,0.7,8.9,70.0,312.0,0.9,,,,,,,,,,8.2
2008-11-13,3.18,4.67,1.65,3.6,3.0,2.7,83.0,109.0,1.9,,,,,,,,,,7.7
2008-11-14,6.75,8.21,2.93,6.6,11.4,3.3,99.0,151.0,1.8,,,,,,,,,,9.1
2008-11-15,10.03,11.68,3.75,11.4,15.1,1.1,97.0,179.0,3.2,,,,,,,,,,11.0
2008-11-16,17.01,20.8,6.04,6.1,6.6,3.0,75.0,251.0,3.1,,,,,,,,,,11.5
2008-11-17,11.32,12.8,2.78,0.0,0.6,6.8,67.0,261.0,1.5,,,,,,,,,,9.0
2008-11-18,7.87,8.15,2.27,0.0,-3.3,8.3,67.0,337.0,1.6,,,,,,,,,,7.1
2008-11-19,5.72,6.64,2.07,0.0,-6.3,9.9,54.0,319.0,2.1,,,,,,,,,,5.4
2008-11-20,4.36,5.9,1.96,0.0,-5.6,9.0,59.0,276.0,1.6,,,,,,,,,,4.2
2008-11-21,3.61,5.51,1.89,0.0,-6.4,9.1,61.0,293.0,1.2,,,,,,,,,,3.5
2008-11-22,2.93,5.07,1.8,0.0,-8.6,7.5,62.0,283.0,2.2,,,,,,,,,,2.7
2008-11-23,2.41,4.7,1.77,0.0,-6.7,9.2,57.0,269.0,2.0,,,,,,,,,,2.2
2008-11-24,2.33,4.75,1.83,0.3,-1.2,4.1,69.0,135.0,1.9,,,,,,,,,,1.9
2008-11-25,17.87,24.89,10.48,32.3,4.8,0.7,97.0,130.0,2.6,,,,,,,,,,2.5
2008-11-26,19.82,29.93,5.53,0.0,-0.1,4.6,91.0,194.0,1.4,,,,,,,,,,3.5
2008-11-27,14.32,14.79,3.35,0.3,-0.4,6.4,84.0,256.0,0.8,,,,,,,,,,3.3
2008-11-28,11.55,11.35,2.93,1.0,0.9,2.5,80.0,202.0,1.4,,,,,,,,,,3.3
2008-11-29,9.53,9.88,2.7,0.0,-0.7,3.3,78.0,264.0,1.0,,,,,,,,,,3.2
2008-11-30,8.92,9.56,2.91,12.7,-1.4,1.7,87.0,78.0,2.2,,,,,,,,,,2.5
2008-12-01,23.78,31.78,9.73,11.2,5.3,4.7,89.0,160.0,2.9,,,,,,,,,,3.3
2008-12-02,18.85,22.63,4.7,0.0,1.4,6.2,69.0,240.0,1.8,,,,,,,,,,3.7
2008-12-03,13.89,14.32,3.44,0.0,-0.4,8.2,70.0,215.0,1.4,,,,,,,,,,3.1
2008-12-04,11.05,11.95,3.14,0.0,1.8,1.8,76.0,231.0,2.6,,,,,,,,,,2.8
2008-12-05,9.04,10.58,2.95,0.0,-3.1,5.3,66.0,278.0,1.1,,,,,,,,,,2.6
2008-12-06,7.37,9.43,2.82,0.0,-4.1,6.4,64.0,166.0,1.6,,,,,0.0,0.0,0.0,,,2.0
2008-12-07,6.48,9.3,2.84,0.0,-4.1,1.6,83.0,269.0,2.2,,2.0,2.0,2.0,10.0,10.0,10.0,,,1.8
2008-12-08,5.36,8.05,2.62,0.0,-12.4,8.3,48.0,285.0,1.9,,4.0,4.0,2.0,20.0,20.0,10.0,,,1.6
2008-12-09,4.49,7.44,2.65,0.8,-0.9,3.2,76.0,191.0,2.8,,21.0,9.0,2.0,90.0,40.0,10.0,,,1.4
2008-12-10,19.44,28.51,11.7,24.9,9.0,0.4,96.0,224.0,3.2,,0.0,0.0,0.0,0.0,0.0,0.0,,,3.2
2008-12-11,23.86,36.85,7.29,8.6,-0.7,0.8,96.0,58.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,3.9
2008-12-12,62.45,133.2,40.69,62.7,-0.8,3.2,94.0,291.0,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,,,2.5
2008-12-13,52.59,59.5,9.65,0.0,-7.6,7.8,80.0,293.0,1.4,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.9
2008-12-14,36.07,29.0,6.89,4.3,-2.8,6.7,84.0,189.0,2.1,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.3
2008-12-15,43.99,48.39,17.67,14.0,8.9,2.2,89.0,214.0,3.7,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.5
2008-12-16,45.96,66.39,17.52,0.0,-0.6,2.5,64.0,308.0,1.8,,0.0,0.0,0.0,0.0,0.0,0.0,,,2.7
2008-12-17,35.09,38.72,10.11,9.4,-3.5,1.0,97.0,49.0,1.5,,47.0,39.0,31.0,120.0,100.0,80.0,,,2.1
2008-12-18,28.01,27.9,8.21,0.0,-2.7,5.8,94.0,270.0,1.1,,42.0,30.0,27.0,110.0,80.0,70.0,,,2.1
2008-12-19,23.04,22.96,7.46,10.7,-7.3,1.2,89.0,61.0,2.0,,41.0,29.0,26.0,110.0,80.0,70.0,,,1.7
2008-12-20,19.42,21.68,6.86,2.0,-11.2,1.2,92.0,44.0,1.4,,102.0,100.0,94.0,280.0,280.0,260.0,,,1.6
2008-12-21,16.89,19.49,6.82,8.9,-9.5,0.9,93.0,42.0,2.3,,106.0,104.0,99.0,300.0,300.0,280.0,,,1.7
2008-12-22,15.21,18.43,6.38,1.3,-11.3,6.6,75.0,276.0,3.5,,111.0,118.0,104.0,320.0,350.0,300.0,,,2.0
2008-12-23,13.15,15.98,6.01,1.0,-9.2,7.6,62.0,237.0,1.8,,108.0,98.0,101.0,320.0,300.0,300.0,,,2.2
2008-12-24,15.61,18.99,8.15,12.4,0.3,0.7,93.0,214.0,3.5,,98.0,91.0,99.0,300.0,290.0,300.0,,,2.3
2008-12-25,36.39,60.7,20.04,3.8,1.5,7.2,65.0,278.0,3.0,,61.0,15.0,64.0,190.0,50.0,200.0,,,2.4
2008-12-26,26.85,34.09,9.57,0.0,-2.9,5.7,67.0,161.0,1.3,,47.0,15.0,62.0,150.0,50.0,200.0,,,2.2
2008-12-27,26.78,30.82,11.22,7.1,2.6,0.8,98.0,205.0,2.5,,36.0,20.0,61.0,120.0,70.0,200.0,,,2.1
2008-12-28,39.2,59.67,21.97,0.0,7.4,0.8,93.0,226.0,3.1,,6.0,14.0,32.0,20.0,50.0,110.0,,,2.0
2008-12-29,40.04,60.87,16.4,0.0,-0.3,1.6,74.0,273.0,2.2,,3.0,3.0,29.0,10.0,10.0,100.0,,,1.8
2008-12-30,31.59,34.95,10.81,0.3,-2.1,7.2,59.0,279.0,3.1,,3.0,5.0,28.0,10.0,20.0,100.0,,,1.5
2008-12-31,25.14,26.12,9.07,4.8,-10.0,1.1,81.0,340.0,2.1,,27.0,19.0,46.0,100.0,80.0,170.0,,,1.2
2009-01-01,20.91,21.45,8.08,0.0,-15.1,8.4,58.0,294.0,2.4,,47.0,34.0,52.0,180.0,150.0,200.0,,,1.0
2009-01-02,16.89,19.4,7.78,0.0,-9.1,3.7,75.0,237.0,1.4,,25.0,26.0,51.0,100.0,120.0,200.0,,,1.0
2009-01-03,14.43,18.54,7.32,0.0,-5.5,8.1,69.0,278.0,2.7,,36.0,19.0,49.0,150.0,90.0,200.0,,,1.0
2009-01-04,12.5,16.18,6.96,0.0,-6.4,8.3,59.0,292.0,1.9,,24.0,19.0,49.0,100.0,90.0,200.0,,,1.0
2009-01-05,11.65,16.57,6.79,1.0,-2.4,2.9,77.0,268.0,2.1,,24.0,17.0,46.0,100.0,80.0,190.0,,,1.0
2009-01-06,10.71,15.31,6.48,0.0,-4.9,6.3,65.0,257.0,1.0,,24.0,17.0,46.0,100.0,80.0,190.0,,,1.0
2009-01-07,10.73,17.01,6.97,26.2,-2.6,0.8,97.0,86.0,1.4,,24.0,26.0,49.0,100.0,120.0,200.0,,,1.1
2009-01-08,11.18,17.04,6.7,0.8,-3.2,2.8,93.0,0.0,0.0,,29.0,39.0,49.0,120.0,180.0,200.0,,,1.2
2009-01-09,9.94,14.75,6.05,0.0,-9.9,8.8,78.0,273.0,1.3,,28.0,33.0,49.0,120.0,150.0,200.0,,,1.4
2009-01-10,8.82,13.03,5.86,1.0,-11.1,5.7,77.0,321.0,1.0,,28.0,33.0,49.0,120.0,150.0,200.0,,,1.3
2009-01-11,8.34,13.2,5.88,10.9,-8.6,1.2,94.0,5.0,1.2,,66.0,62.0,85.0,280.0,280.0,350.0,,,1.2
2009-01-12,7.86,12.53,5.61,0.0,-9.2,4.9,93.0,307.0,1.0,,66.0,62.0,73.0,280.0,280.0,300.0,,,1.2
2009-01-13,7.45,11.9,5.53,0.0,-4.7,2.5,89.0,177.0,1.8,,49.0,63.0,73.0,210.0,280.0,300.0,,,1.3
2009-01-14,7.23,11.65,5.43,0.0,-11.5,8.6,56.0,280.0,2.4,,49.0,63.0,73.0,210.0,280.0,300.0,,,1.4
2009-01-15,6.81,10.9,5.29,0.0,-14.7,6.1,60.0,339.0,0.6,,46.0,64.0,73.0,200.0,280.0,300.0,,,1.5
2009-01-16,6.29,9.72,5.2,0.0,-16.5,8.2,63.0,261.0,1.2,,46.0,66.0,73.0,200.0,290.0,300.0,,,1.4
2009-01-17,5.86,9.22,5.14,0.0,-15.3,8.0,56.0,202.0,1.1,,46.0,67.0,73.0,200.0,290.0,300.0,,,1.3
2009-01-18,5.66,10.08,5.13,5.3,-7.9,1.0,90.0,91.0,1.5,,80.0,88.0,82.0,350.0,380.0,340.0,,,1.1
2009-01-19,5.74,10.44,4.99,3.3,-5.6,3.6,93.0,231.0,0.6,,91.0,91.0,89.0,400.0,390.0,370.0,,,1.2
2009-01-20,5.65,10.05,4.84,0.0,-7.7,5.3,81.0,332.0,1.0,,82.0,92.0,89.0,360.0,390.0,370.0,,,1.3
2009-01-21,5.49,9.6,4.77,0.0,-11.4,8.4,71.0,280.0,1.3,,72.0,90.0,91.0,310.0,380.0,370.0,,,1.4
2009-01-22,5.29,9.28,4.67,0.0,-5.9,8.2,69.0,261.0,2.3,,71.0,89.0,80.0,300.0,370.0,320.0,,,1.5
2009-01-23,5.12,9.18,4.55,0.0,-0.8,6.5,69.0,199.0,1.8,,72.0,87.0,78.0,300.0,360.0,310.0,,,1.6
2009-01-24,5.08,9.13,4.5,0.0,-5.6,9.2,56.0,275.0,3.3,,73.0,73.0,77.0,300.0,300.0,300.0,,,1.7
2009-01-25,4.91,8.57,4.43,0.0,-12.8,10.2,58.0,246.0,1.4,,75.0,74.0,78.0,300.0,300.0,300.0,,,1.7
2009-01-26,4.61,8.21,4.35,0.0,-10.9,9.7,59.0,266.0,0.7,,76.0,74.0,79.0,300.0,300.0,300.0,,,1.6
2009-01-27,4.38,8.02,4.27,0.0,-8.6,10.2,56.0,283.0,1.2,,77.0,75.0,80.0,300.0,300.0,300.0,,,1.4
2009-01-28,4.62,9.2,4.61,29.2,-5.1,1.0,89.0,93.0,1.7,,94.0,98.0,106.0,360.0,390.0,390.0,,,1.4
2009-01-29,5.73,10.75,4.7,0.5,-6.0,7.9,94.0,274.0,0.3,,104.0,101.0,110.0,390.0,400.0,400.0,,,1.4
2009-01-30,5.26,8.88,4.24,0.0,-6.5,6.9,91.0,218.0,0.8,,94.0,102.0,112.0,350.0,400.0,400.0,,,1.6
2009-01-31,4.9,8.31,4.14,0.3,-9.8,10.4,74.0,276.0,1.8,,121.0,108.0,113.0,440.0,420.0,400.0,,,1.6
2009-02-01,4.6,7.96,4.04,0.0,-3.3,8.0,62.0,220.0,1.8,,103.0,106.0,114.0,370.0,400.0,400.0,,,1.6
2009-02-02,4.42,7.82,3.96,0.0,1.7,6.2,66.0,330.0,0.9,,105.0,106.0,114.0,370.0,390.0,400.0,,,1.7
2009-02-03,4.41,7.84,3.92,1.8,-4.1,3.1,84.0,19.0,1.7,,107.0,108.0,114.0,370.0,390.0,400.0,,,1.7
2009-02-04,4.34,7.68,3.88,0.0,-10.7,11.8,57.0,310.0,1.6,,108.0,122.0,115.0,370.0,430.0,400.0,,,1.7
2009-02-05,4.19,7.32,3.84,0.0,-14.3,11.2,57.0,299.0,1.7,,110.0,116.0,115.0,370.0,400.0,400.0,,,1.6
2009-02-06,3.97,7.05,3.79,0.0,-11.1,9.9,58.0,245.0,0.9,,112.0,119.0,115.0,370.0,400.0,400.0,,,1.6
2009-02-07,3.79,6.88,3.71,0.0,-2.8,7.3,58.0,207.0,2.4,,123.0,119.0,116.0,400.0,390.0,400.0,,,1.6
2009-02-08,4.57,7.75,4.1,0.0,3.1,4.1,64.0,265.0,3.1,,106.0,121.0,116.0,340.0,390.0,400.0,,,1.6
2009-02-09,5.45,8.8,3.97,0.0,-2.4,12.8,55.0,295.0,1.8,,95.0,124.0,116.0,300.0,390.0,400.0,,,1.6
2009-02-10,4.78,7.72,3.74,0.0,-2.1,4.8,63.0,134.0,1.5,,96.0,123.0,114.0,300.0,380.0,390.0,,,1.6
2009-02-11,5.12,8.37,4.13,0.0,6.2,10.1,79.0,191.0,1.1,,98.0,126.0,114.0,300.0,380.0,390.0,,,1.6
2009-02-12,12.95,18.53,7.98,3.6,4.6,2.8,84.0,256.0,3.2,,86.0,98.0,100.0,260.0,290.0,340.0,,,1.5
2009-02-13,12.35,17.69,5.29,0.0,-2.9,10.3,57.0,298.0,2.7,,67.0,86.0,88.0,200.0,250.0,300.0,,,1.5
2009-02-14,9.6,11.41,4.19,0.0,-4.0,11.6,52.0,276.0,2.4,,68.0,88.0,89.0,200.0,250.0,300.0,,,1.4
2009-02-15,7.83,9.59,3.77,0.0,-2.8,13.9,54.0,312.0,1.5,,69.0,82.0,89.0,200.0,230.0,300.0,,,1.2
2009-02-16,6.61,8.6,3.51,0.0,-3.6,14.1,62.0,333.0,1.3,,70.0,84.0,89.0,200.0,230.0,300.0,,,1.0
2009-02-17,5.78,7.96,3.36,0.0,-4.9,14.3,63.0,343.0,1.3,,71.0,78.0,91.0,200.0,210.0,300.0,,,0.8
2009-02-18,5.22,7.63,3.28,3.0,-2.9,9.1,73.0,128.0,2.7,,73.0,78.0,92.0,200.0,210.0,300.0,,,0.7
2009-02-19,6.31,8.62,3.74,7.9,-0.3,6.6,92.0,294.0,2.1,,108.0,109.0,119.0,290.0,290.0,380.0,,,0.7
2009-02-20,7.13,9.76,3.6,0.0,-7.0,6.3,66.0,267.0,3.5,,111.0,110.0,121.0,290.0,290.0,380.0,,,0.7
2009-02-21,5.88,8.08,3.23,0.0,-4.0,14.6,56.0,272.0,2.5,,113.0,112.0,123.0,290.0,290.0,380.0,,,0.7
2009-02-22,5.15,7.3,3.15,7.6,-1.0,4.1,86.0,156.0,2.4,,88.0,113.0,125.0,220.0,290.0,380.0,,,0.8
2009-02-23,4.84,7.02,3.09,0.0,-6.3,8.1,76.0,277.0,3.2,,123.0,141.0,134.0,300.0,360.0,400.0,,,0.8
2009-02-24,4.49,6.51,3.01,0.0,-6.9,15.6,58.0,295.0,2.1,,125.0,147.0,136.0,300.0,370.0,400.0,,,0.9
2009-02-25,4.14,6.18,2.93,0.0,-4.5,13.5,50.0,263.0,1.2,,128.0,140.0,138.0,300.0,350.0,400.0,,,0.9
2009-02-26,3.93,6.09,2.9,0.0,0.4,4.8,67.0,206.0,2.3,,130.0,129.0,137.0,300.0,320.0,390.0,,,0.9
2009-02-27,6.68,10.33,4.69,12.2,6.6,5.1,84.0,188.0,3.6,,124.0,122.0,125.0,280.0,300.0,350.0,,,0.9
2009-02-28,23.3,36.1,11.23,0.3,-1.3,15.2,63.0,311.0,1.9,,68.0,99.0,105.0,150.0,240.0,290.0,,,0.8
2009-03-01,16.32,18.01,4.78,0.3,-5.8,5.5,66.0,51.0,1.7,,54.0,79.0,106.0,120.0,190.0,290.0,,,0.8
2009-03-02,13.39,12.42,4.05,18.0,-9.0,3.3,93.0,336.0,2.1,,183.0,200.0,184.0,400.0,480.0,500.0,,,0.7
2009-03-03,10.44,11.17,3.62,0.5,-10.6,17.2,61.0,313.0,2.2,,183.0,201.0,186.0,400.0,480.0,500.0,,,0.6
2009-03-04,8.54,10.04,3.46,0.0,-8.7,17.5,50.0,284.0,1.4,,180.0,189.0,188.0,390.0,450.0,500.0,,,0.7
2009-03-05,7.26,9.52,3.36,0.0,-4.0,17.3,56.0,225.0,1.5,,153.0,169.0,190.0,330.0,400.0,500.0,,,0.7
2009-03-06,6.65,8.97,3.32,0.0,3.3,6.6,68.0,211.0,2.7,,140.0,162.0,177.0,300.0,380.0,460.0,,,0.8
2009-03-07,8.53,11.53,4.33,1.3,7.4,13.7,62.0,256.0,1.9,,117.0,124.0,155.0,250.0,290.0,400.0,,,0.8
2009-03-08,17.97,26.25,8.99,0.0,7.5,14.9,71.0,281.0,1.9,,56.0,77.0,117.0,120.0,180.0,300.0,,,0.8
2009-03-09,21.61,31.55,7.85,17.0,-1.1,2.0,95.0,69.0,2.0,,57.0,86.0,119.0,120.0,200.0,300.0,,,0.9
2009-03-10,18.24,20.93,5.32,0.3,0.2,11.4,80.0,153.0,1.4,,85.0,121.0,124.0,180.0,280.0,310.0,,,1.0
2009-03-11,27.73,38.36,12.54,11.7,3.9,1.9,90.0,203.0,3.2,,48.0,83.0,121.0,100.0,190.0,300.0,,,1.0
2009-03-12,29.09,40.59,8.82,0.0,-3.3,16.8,46.0,281.0,2.9,,38.0,83.0,122.0,80.0,190.0,300.0,,,0.8
2009-03-13,22.59,22.83,5.7,0.0,-4.2,18.7,47.0,219.0,1.3,,29.0,79.0,123.0,60.0,180.0,300.0,,,0.5
2009-03-14,18.62,18.84,5.31,0.0,1.0,18.8,57.0,230.0,1.3,,29.0,80.0,124.0,60.0,180.0,300.0,,,0.4
2009-03-15,17.52,19.25,6.23,0.0,4.6,19.6,51.0,311.0,0.9,,29.0,84.0,124.0,60.0,190.0,300.0,,,0.9
2009-03-16,18.09,22.59,7.15,0.0,2.3,15.5,65.0,93.0,2.2,,10.0,84.0,124.0,20.0,190.0,300.0,,,2.1
2009-03-17,18.95,23.76,7.92,0.0,3.8,19.1,62.0,173.0,1.4,,5.0,58.0,124.0,10.0,130.0,300.0,,,3.3
2009-03-18,22.58,28.14,10.15,0.0,6.4,13.9,60.0,209.0,2.6,,0.0,35.0,83.0,0.0,80.0,200.0,,,3.9
