DateTime,NelsonWeir_Discharge,BigelowLower_Discharge,BigelowUpper_Discharge,HF001_Precipitation,HF001_AirTemperature,STAHQ_WindDirection,STAHQ_WindSpeed,STAHQ_VaporPressure
2015-01-18,9.99,16.53,10.7,36.8,1.3,,,
2015-01-19,27.41,65.79,18.44,0.0,-0.6,,,
2015-01-20,19.56,28.0,6.36,0.0,-4.5,,,
2015-01-21,14.73,15.9,5.18,0.0,-7.0,,,
2015-01-22,11.53,13.63,4.69,0.0,-3.1,,,
2015-01-23,9.22,11.52,4.4,0.0,-5.2,,,
2015-01-24,7.74,11.41,4.34,9.4,-2.2,,,
2015-01-25,6.82,11.31,4.17,0.3,-4.1,,,
2015-01-26,5.91,10.21,4.04,0.3,-10.9,,,
2015-01-27,5.51,10.22,4.08,4.6,-11.8,,,
2015-01-28,5.1,9.69,3.88,0.0,-11.0,,,
2015-01-29,4.66,9.04,3.83,1.5,-6.3,,,
2015-01-30,4.48,9.0,3.82,1.3,-4.3,,,
2015-01-31,4.37,8.77,3.77,0.0,-13.6,,,
2015-02-01,4.06,8.28,3.69,0.0,-9.8,,,
2015-02-02,4.0,8.53,3.77,7.1,-12.6,,,
2015-02-03,3.89,8.17,3.62,1.3,-14.0,,,
2015-02-04,3.64,7.71,3.58,4.6,-5.6,,,
2015-02-05,3.79,7.86,3.56,5.6,-7.6,,,
2015-02-06,3.71,7.55,3.56,0.0,-14.2,,,
2015-02-07,3.57,7.35,3.53,0.3,-7.5,,,
2015-02-08,3.56,7.38,3.5,2.0,-8.6,,,
2015-02-09,3.59,7.39,3.49,2.0,-11.0,,,
2015-02-10,3.51,7.12,3.42,8.1,-6.1,,,
2015-02-11,3.41,6.89,3.39,0.0,-8.8,,,
2015-02-12,3.35,6.84,3.38,0.3,-8.1,,,
2015-02-13,3.3,6.68,3.34,0.0,-15.4,,,
2015-02-14,3.21,6.55,3.36,2.0,-12.9,,,
2015-02-15,3.3,6.78,3.31,0.8,-14.7,,,
2015-02-16,3.18,6.36,3.23,0.0,-17.5,,,
2015-02-17,3.0,6.15,3.19,0.0,-12.0,,,
2015-02-18,2.89,6.06,3.16,0.0,-7.9,,,
2015-02-19,2.85,6.06,3.13,0.0,-11.0,,,
2015-02-20,2.78,5.85,3.1,0.0,-16.1,,,
2015-02-21,2.69,5.71,3.06,5.1,-10.2,,,
2015-02-22,2.72,5.97,3.02,2.8,-2.2,,,
2015-02-23,2.64,5.71,2.98,0.0,-11.2,,,
2015-02-24,2.57,5.58,3.02,0.0,-15.7,,,
2015-02-25,2.57,5.6,2.98,0.0,-7.1,,,
2015-02-26,2.52,5.48,2.91,0.0,-9.6,,,
2015-02-27,2.44,5.32,2.88,0.0,-10.5,,,
2015-02-28,2.34,5.16,2.84,0.0,-10.3,,,
2015-03-01,2.3,5.15,2.83,2.5,-8.3,,,
2015-03-02,2.34,5.35,2.81,0.8,-4.8,,,
2015-03-03,2.33,5.19,2.75,6.9,-7.1,,,
2015-03-04,2.45,5.49,2.78,1.8,0.8,,,
2015-03-05,2.51,5.48,2.71,0.0,-5.6,,,
2015-03-06,2.41,5.13,2.68,0.0,-10.4,,,
2015-03-07,2.35,5.11,2.68,0.0,-5.7,,,
2015-03-08,2.33,5.09,2.6,0.0,-2.3,,,
2015-03-09,2.37,5.19,2.66,0.0,0.9,,,
2015-03-10,2.78,6.01,3.01,0.8,3.2,,,
2015-03-11,5.39,11.75,4.75,0.0,5.6,,,
2015-03-12,6.75,12.39,3.76,0.0,-0.9,,,
2015-03-13,5.38,8.29,2.99,0.0,-2.8,,,
2015-03-14,5.65,8.4,3.63,8.1,-0.3,,,
2015-03-15,7.2,11.83,3.57,0.3,-0.4,,,
2015-03-16,6.02,8.84,2.91,0.0,0.6,,,
2015-03-17,5.54,8.68,2.98,2.5,0.9,,,
2015-03-18,5.55,8.71,2.92,0.0,-6.5,,,
2015-03-19,4.87,7.39,2.66,0.0,-6.4,,,
2015-03-20,4.34,6.71,2.53,1.0,-5.8,,,
2015-03-21,3.97,6.55,2.4,0.8,-0.7,,,
2015-03-22,3.74,6.34,2.3,0.0,-5.6,,,
2015-03-23,3.57,5.89,2.24,0.0,-7.5,,,
2015-03-24,3.22,5.61,2.11,0.0,-3.8,,,
2015-03-25,3.05,5.82,2.06,2.3,0.7,,,
2015-03-26,4.61,9.92,3.82,12.9,3.4,,,
2015-03-27,12.82,22.89,6.83,2.5,2.1,,,
2015-03-28,11.43,19.3,4.24,4.8,-2.4,,,
2015-03-29,9.36,13.15,3.19,0.0,-2.7,,,
2015-03-30,8.15,10.48,2.96,0.0,0.2,,,
2015-03-31,7.28,10.4,2.89,0.0,1.9,,,
2015-04-01,7.07,11.44,3.18,0.0,0.1,,,
2015-04-02,7.45,13.48,3.8,0.0,4.8,,,
2015-04-03,13.86,25.69,8.29,1.8,9.6,,,
2015-04-04,22.42,49.56,12.69,3.6,3.3,,,
2015-04-05,21.01,37.79,6.61,0.0,0.4,,,
2015-04-06,19.39,25.25,6.06,0.0,4.1,,,
2015-04-07,21.15,28.83,7.02,0.0,2.5,,,
2015-04-08,19.99,25.52,6.05,5.1,0.2,,,
2015-04-09,17.57,20.85,5.1,1.5,-0.8,,,
2015-04-10,20.79,29.96,9.9,6.6,4.5,,,
2015-04-11,28.55,51.11,14.09,0.0,5.1,,,
2015-04-12,32.66,49.62,14.67,0.0,8.4,,,
2015-04-13,45.84,59.78,19.57,0.0,12.6,,,
2015-04-14,56.88,72.28,21.95,1.0,11.6,,,
2015-04-15,53.12,49.4,15.4,0.0,10.4,,,
2015-04-16,42.37,37.05,11.53,0.0,9.4,,,
2015-04-17,34.9,31.51,10.41,2.5,10.3,,,
2015-04-18,28.55,26.38,8.43,0.0,12.5,,,
2015-04-19,22.74,21.07,7.04,0.0,8.6,,,
2015-04-20,21.63,22.28,9.07,11.4,5.4,,,
2015-04-21,27.76,39.98,14.17,6.1,9.0,,,
2015-04-22,22.53,27.99,8.62,4.1,9.0,,,
2015-04-23,19.98,23.18,7.95,0.0,2.5,,,
2015-04-24,16.29,18.85,6.73,0.0,1.7,,,
2015-04-25,13.5,16.61,6.14,0.0,4.7,,,
2015-04-26,11.46,15.03,5.74,0.0,7.5,,,
2015-04-27,9.89,13.92,5.46,0.0,7.6,,,
2015-04-28,8.54,12.91,5.15,0.0,9.1,,,
2015-04-29,7.31,11.98,4.9,0.0,11.3,,,
2015-04-30,6.52,11.56,4.72,0.0,9.2,,,
2015-05-01,5.95,11.13,4.57,0.0,8.4,,,
2015-05-02,5.34,10.58,4.37,0.0,11.9,,,
2015-05-03,4.66,9.85,4.16,0.0,15.3,,,
2015-05-04,4.05,9.1,3.96,0.0,19.0,,,
2015-05-05,3.44,8.48,3.8,0.0,18.0,,,
2015-05-06,2.92,7.88,3.65,0.0,16.8,,,
2015-05-07,2.49,7.28,3.52,0.0,18.4,,,
2015-05-08,2.14,6.9,3.35,0.0,16.9,,,
2015-05-09,1.99,6.56,3.31,0.0,14.4,,,
2015-05-10,1.97,6.62,3.17,0.0,21.7,,,
2015-05-11,1.71,6.1,2.99,0.0,19.7,,,
2015-05-12,2.11,6.5,3.25,7.4,17.5,,,
2015-05-13,2.61,7.17,3.06,0.0,11.2,,,
2015-05-14,1.73,5.54,2.76,0.0,11.5,,,
2015-05-15,1.29,4.99,2.62,0.0,13.9,,,
2015-05-16,1.08,4.83,2.55,0.0,16.0,,,
2015-05-17,0.97,4.68,2.42,0.0,20.4,,,
2015-05-18,0.79,4.22,2.3,0.0,14.9,,,
2015-05-19,0.88,4.59,2.51,2.5,15.5,,,
2015-05-20,0.89,4.61,2.29,0.3,9.7,,,
2015-05-21,0.65,3.94,2.12,0.0,11.0,,,
2015-05-22,0.55,3.5,2.0,0.0,13.2,,,
2015-05-23,0.41,3.09,1.93,0.0,8.9,,,
2015-05-24,0.32,2.87,1.81,0.0,17.1,,,
2015-05-25,0.25,2.75,1.74,0.0,18.6,,,
2015-05-26,0.23,2.59,1.61,0.3,20.7,,,
2015-05-27,0.29,2.55,1.67,7.9,21.2,,,
2015-05-28,1.3,5.27,4.13,11.4,19.4,,,
2015-05-29,1.8,8.06,2.54,0.0,18.8,,,
2015-05-30,1.14,4.01,1.84,0.0,20.4,,,
2015-05-31,1.38,3.21,1.96,3.0,14.3,,,
2015-06-01,4.78,9.38,5.05,27.9,7.1,,,
2015-06-02,26.61,46.18,15.04,21.1,7.2,,,
2015-06-03,15.88,17.46,3.78,0.0,12.5,,,
2015-06-04,10.09,7.36,2.67,0.0,12.8,,,
2015-06-05,6.3,5.51,2.23,0.0,16.2,,,
2015-06-06,3.77,4.38,1.94,0.0,16.2,,,
2015-06-07,2.04,3.35,1.66,0.0,14.5,,,
2015-06-08,1.29,2.85,1.66,3.8,16.3,,,
2015-06-09,1.9,3.8,2.01,3.0,17.9,,,
2015-06-10,1.6,3.97,1.69,0.0,18.9,,,
2015-06-11,0.75,2.87,1.32,0.0,21.8,,,
2015-06-12,0.38,2.09,1.16,5.3,21.4,,,
2015-06-13,0.5,2.54,1.34,0.5,20.7,,,
2015-06-14,0.24,1.93,1.01,0.0,20.4,,,
2015-06-15,5.28,8.17,4.05,23.6,13.1,,,
2015-06-16,5.03,8.54,2.22,0.5,16.1,,,
2015-06-17,3.06,4.92,1.64,0.3,17.0,,,
2015-06-18,1.52,3.13,1.28,0.0,16.9,,,
2015-06-19,0.77,2.24,1.14,0.0,18.9,,,
2015-06-20,0.37,1.72,1.01,1.5,15.9,,,
2015-06-21,13.1,19.48,7.98,32.8,20.4,,,
2015-06-22,10.45,14.61,2.3,0.0,21.4,,,
2015-06-23,6.17,5.65,1.78,6.3,21.6,,,
2015-06-24,3.86,4.56,1.6,0.0,19.2,,,
2015-06-25,1.79,2.92,1.15,0.0,18.6,,,
2015-06-26,0.9,2.15,1.07,1.0,17.3,,,
2015-06-27,0.52,1.82,1.01,10.2,15.6,,,
2015-06-28,14.37,22.36,8.21,24.6,11.4,,,
2015-06-29,10.65,13.32,2.59,0.5,14.9,,,
2015-06-30,6.4,6.39,1.71,0.0,18.8,,,
2015-07-01,27.93,44.12,15.12,46.2,18.6,,,
2015-07-02,23.44,29.15,4.48,0.3,17.4,,,
2015-07-03,14.46,10.34,2.17,0.0,17.7,,,
2015-07-04,9.87,6.66,2.06,4.3,15.9,,,
2015-07-05,6.92,6.52,1.87,0.3,18.9,,,
2015-07-06,3.95,4.57,1.42,0.0,21.4,,,
2015-07-07,2.74,3.71,1.5,4.6,21.4,,,
2015-07-08,2.51,4.35,1.45,0.0,21.6,,,
2015-07-09,1.45,3.35,1.26,18.3,18.7,,,
2015-07-10,15.52,22.83,6.77,12.7,19.7,,,
2015-07-11,7.74,8.23,1.7,0.0,21.0,,,
2015-07-12,4.03,4.16,1.2,0.0,22.3,,,
2015-07-13,1.94,2.74,1.02,0.0,22.3,,,
2015-07-14,1.01,2.07,1.02,0.0,21.0,,,
2015-07-15,0.63,1.8,0.93,0.0,20.7,,,
2015-07-16,0.27,1.52,0.79,0.0,16.3,,,
2015-07-17,0.09,1.37,0.71,0.0,18.8,,,
2015-07-18,0.12,1.33,0.93,2.5,19.7,,,
2015-07-19,0.08,1.36,0.83,1.5,24.0,,,
2015-07-20,0.04,1.36,0.68,0.0,24.0,,,
2015-07-21,0.0,1.03,0.54,0.0,22.4,,,
2015-07-22,0.0,0.86,0.49,0.0,19.1,,,
2015-07-23,0.0,0.68,0.45,0.0,18.3,,,
2015-07-24,0.0,0.63,0.62,2.3,17.5,,,
2015-07-25,0.0,0.67,0.66,0.0,17.9,,,
2015-07-26,0.0,0.62,0.59,0.3,20.0,,,
2015-07-27,0.0,0.61,0.52,0.0,21.7,,,
2015-07-28,0.0,0.58,0.44,0.5,22.7,,,
2015-07-29,0.0,0.53,0.34,0.0,24.5,,,
2015-07-30,0.0,0.78,1.0,15.8,22.9,,,
2015-07-31,0.0,1.84,0.8,0.3,21.0,,,
2015-08-01,0.0,1.35,0.44,9.1,20.2,,,
2015-08-02,0.0,1.03,0.34,0.3,20.2,,,
2015-08-03,0.0,0.72,0.27,0.0,23.1,,,
2015-08-04,0.04,1.32,0.31,19.6,20.7,,,
2015-08-05,0.06,1.72,0.66,0.0,18.8,,,
2015-08-06,0.0,1.02,0.39,0.0,17.6,,,
2015-08-07,0.0,0.75,0.23,0.0,18.4,,,
2015-08-08,0.0,0.58,0.24,0.0,18.5,,,
2015-08-09,0.0,0.49,0.22,0.0,18.6,,,
2015-08-10,0.0,0.42,0.21,0.0,20.0,,,
2015-08-11,0.11,1.28,1.89,30.5,19.1,,,
2015-08-12,0.6,4.07,1.21,0.3,19.9,,,
2015-08-13,0.47,1.98,0.5,0.0,18.4,,,
2015-08-14,0.21,1.0,0.34,0.0,20.6,,,
2015-08-15,1.5,1.8,2.28,32.0,21.6,,,
2015-08-16,5.69,8.83,1.44,0.0,21.5,,,
2015-08-17,1.89,2.83,0.53,0.3,23.5,,,
2015-08-18,0.75,1.32,0.37,0.0,24.7,,,
2015-08-19,0.31,0.86,0.33,0.0,23.5,,,
2015-08-20,0.13,0.75,0.42,0.3,22.4,,,
2015-08-21,1.24,2.09,2.49,19.1,20.3,,,
2015-08-22,2.27,4.12,0.89,0.0,19.7,,,
2015-08-23,0.99,2.03,0.65,1.5,18.9,,,
2015-08-24,0.64,1.37,0.54,0.0,21.7,,,
2015-08-25,1.76,2.32,2.1,21.6,20.9,,,
2015-08-26,4.97,8.24,1.57,0.3,18.7,,,
2015-08-27,1.89,2.85,0.66,0.0,16.9,,,
2015-08-28,0.82,1.54,0.51,0.0,17.1,,,
2015-08-29,0.59,1.09,0.41,0.3,17.8,,,
2015-08-30,0.32,0.86,0.35,0.0,20.6,,,
2015-08-31,0.14,0.71,0.31,0.0,21.7,,,
2015-09-01,0.01,0.61,0.24,0.0,20.9,,,
2015-09-02,0.0,0.52,0.21,0.3,21.7,,,
2015-09-03,0.0,0.48,0.18,0.0,22.8,,,
2015-09-04,0.0,0.44,0.15,0.0,19.4,,,
2015-09-05,0.0,0.39,0.13,0.0,17.4,,,
2015-09-06,0.0,0.34,0.11,0.0,20.2,,,
2015-09-07,0.0,0.31,0.09,0.0,22.5,,,
2015-09-08,0.0,0.22,0.07,0.0,24.7,,,
2015-09-09,0.0,0.36,1.11,18.8,24.0,,,
2015-09-10,0.0,1.36,1.17,12.4,18.8,,,
2015-09-11,2.11,8.31,3.3,11.9,16.5,,,
2015-09-12,1.5,4.13,0.64,3.6,18.0,,,
2015-09-13,3.6,4.05,3.02,21.8,15.7,,,
2015-09-14,9.83,14.71,2.86,0.3,13.1,,,
2015-09-15,4.51,4.55,0.77,0.0,17.1,,,
2015-09-16,2.11,2.29,0.51,0.0,19.5,,,
2015-09-17,1.15,1.46,0.41,0.3,19.9,,,
2015-09-18,1.0,1.03,0.32,0.0,20.0,,,
2015-09-19,0.73,0.79,0.31,0.3,19.4,,,
2015-09-20,0.44,0.61,0.26,0.0,16.1,,,
2015-09-21,0.04,0.48,0.22,0.0,12.2,,,
2015-09-22,0.0,0.42,0.23,0.0,13.1,,,
2015-09-23,0.0,0.39,0.23,0.0,14.8,,,
2015-09-24,0.0,0.34,0.17,0.0,16.3,,,
2015-09-25,0.0,0.31,0.16,0.0,13.2,,,
2015-09-26,0.0,0.3,0.16,0.0,11.0,,,
2015-09-27,0.0,0.28,0.15,0.0,11.4,,,
2015-09-28,0.0,0.28,0.15,0.0,16.9,,,
2015-09-29,0.0,0.33,0.42,11.9,20.1,,,
2015-09-30,35.02,78.62,31.09,76.2,17.1,,,
2015-10-01,28.62,25.17,2.13,0.3,10.5,,,
2015-10-02,17.24,6.68,1.19,0.8,7.8,,,
2015-10-03,10.51,3.91,1.01,1.0,7.5,,,
2015-10-04,6.05,3.15,0.85,0.0,7.6,,,
2015-10-05,3.53,2.18,0.78,0.0,8.8,,,
2015-10-06,2.21,1.77,0.7,0.0,11.3,,,
2015-10-07,1.39,1.52,0.65,0.0,12.2,,,
2015-10-08,0.89,1.32,0.59,0.0,10.9,,,
2015-10-09,0.99,1.49,0.82,6.3,13.2,,,
2015-10-10,1.24,1.82,0.79,0.0,7.8,,,
2015-10-11,0.86,1.55,0.64,0.0,10.7,,,
2015-10-12,0.69,1.32,0.57,0.0,14.6,,,
2015-10-13,0.49,1.18,0.57,0.0,14.8,,,
2015-10-14,0.39,1.06,0.57,0.0,11.0,,,
2015-10-15,0.3,0.95,0.54,0.0,7.8,,,
2015-10-16,0.26,0.95,0.55,0.3,8.3,,,
2015-10-17,0.21,0.94,0.56,0.0,5.0,,,
2015-10-18,0.19,0.91,0.62,0.3,-0.6,,,
2015-10-19,0.19,0.86,0.68,0.0,1.2,,,
2015-10-20,0.2,0.92,0.68,0.3,10.1,,,
2015-10-21,0.28,0.96,0.73,1.3,11.8,,,
2015-10-22,0.16,1.08,0.75,0.3,13.0,,,
2015-10-23,0.18,1.02,0.72,0.0,4.3,,,
2015-10-24,0.23,0.95,0.71,0.0,2.9,,,
2015-10-25,0.23,1.14,1.13,3.6,9.0,,,
2015-10-26,0.23,1.09,1.09,0.0,4.5,,,
2015-10-27,0.22,1.03,1.03,0.0,4.4,,,
2015-10-28,0.43,1.39,1.46,14.5,8.2,,,
2015-10-29,11.62,18.43,5.9,19.6,15.9,,,
2015-10-30,6.69,8.12,1.1,0.0,7.0,,,
2015-10-31,4.14,3.89,0.89,0.0,4.6,,,
2015-11-01,2.88,2.95,0.82,0.3,9.2,,,
2015-11-02,2.11,2.44,0.77,0.0,9.9,,,
2015-11-03,1.61,1.98,0.71,0.0,11.4,,,
2015-11-04,1.27,1.79,0.68,0.0,12.7,,,
2015-11-05,1.0,1.65,0.69,0.0,14.4,,,
2015-11-06,0.85,1.61,0.69,0.0,17.0,,,
2015-11-07,0.73,1.54,0.66,0.0,10.0,,,
2015-11-08,0.58,1.4,0.64,0.0,5.1,,,
2015-11-09,0.55,1.29,0.63,0.0,6.2,,,
2015-11-10,0.59,1.31,0.63,0.5,7.5,,,
2015-11-11,0.76,1.71,0.88,6.3,5.9,,,
2015-11-12,1.28,2.3,1.03,3.0,7.3,,,
2015-11-13,1.63,2.75,1.38,0.8,6.9,,,
2015-11-14,1.32,2.41,1.02,0.0,1.6,,,
2015-11-15,1.05,1.84,0.96,0.0,3.8,,,
2015-11-16,0.95,1.66,0.92,0.0,6.7,,,
2015-11-17,0.77,1.48,0.88,0.0,0.2,,,
2015-11-18,0.68,1.34,0.87,0.0,2.7,,,
2015-11-19,0.75,1.5,0.96,15.8,8.1,,,
2015-11-20,15.6,20.76,6.56,16.3,8.3,,,
2015-11-21,9.1,9.59,1.29,0.0,2.4,,,
2015-11-22,6.27,5.18,1.03,0.5,4.1,,,
2015-11-23,4.31,3.78,0.92,0.0,-1.4,,,
2015-11-24,3.05,2.93,0.85,0.0,-2.2,,,
2015-11-25,2.37,2.55,0.82,0.0,0.5,,,
2015-11-26,2.06,2.57,0.79,0.0,7.0,,,
2015-11-27,1.91,2.68,0.78,0.0,11.6,,,
2015-11-28,2.18,2.86,0.9,5.1,5.6,,,
2015-11-29,2.28,3.18,0.87,0.0,-1.5,,,
2015-11-30,1.78,2.68,0.78,0.0,-2.6,,,
2015-12-01,1.64,2.53,0.79,5.1,-0.1,,,
2015-12-02,5.61,6.16,2.05,13.2,4.5,,,
2015-12-03,9.51,11.64,2.32,0.3,4.0,,,
2015-12-04,6.35,6.5,1.21,0.0,1.5,,,
2015-12-05,4.49,4.35,1.04,0.0,2.3,,,
2015-12-06,3.4,3.54,0.97,0.0,2.9,,,
2015-12-07,2.78,3.22,0.92,0.0,3.6,,,
2015-12-08,2.34,3.03,0.88,0.0,1.4,,,
2015-12-09,2.06,2.92,0.86,0.0,2.9,,,
2015-12-10,2.13,3.07,0.91,2.0,7.3,,,
2015-12-11,2.01,2.92,0.87,0.3,7.6,,,
2015-12-12,1.8,2.77,0.84,0.0,8.2,,,
2015-12-13,1.6,2.64,0.81,0.0,8.7,,,
2015-12-14,1.95,2.82,1.03,11.4,8.5,,,
2015-12-15,7.75,10.28,2.84,4.1,9.4,,,
2015-12-16,5.7,7.06,1.31,0.0,3.1,,,
2015-12-17,5.66,6.09,1.79,9.1,5.1,,,
2015-12-18,7.48,9.08,1.93,0.3,4.1,,,
2015-12-19,5.37,6.03,1.31,0.0,-1.3,,,
2015-12-20,3.88,4.39,1.13,0.0,-1.3,,,
2015-12-21,3.11,3.85,1.08,0.0,3.5,,,
2015-12-22,4.97,5.9,1.89,10.4,8.8,,,
2015-12-23,8.05,10.18,2.77,20.8,8.6,,,
2015-12-24,22.5,34.34,8.3,6.6,11.8,,,
2015-12-25,14.93,15.81,2.29,0.3,10.2,,,
2015-12-26,10.9,9.26,1.69,0.0,6.1,,,
2015-12-27,12.29,13.14,3.31,10.9,5.1,,,
2015-12-28,10.36,12.81,2.24,0.0,-3.1,,,
2015-12-29,8.26,10.5,1.85,16.5,-4.5,,,
2015-12-30,6.5,8.19,1.6,6.1,-2.8,,,
2015-12-31,7.99,10.01,2.56,8.4,1.1,,,
2016-01-01,7.85,11.61,2.21,0.5,-0.8,,,
2016-01-02,6.54,8.99,1.79,0.0,-2.1,,,
2016-01-03,5.38,7.44,1.62,0.0,-1.0,,,
2016-01-04,4.48,6.54,1.5,0.0,-8.7,,,
2016-01-05,3.4,5.24,1.38,0.0,-12.5,,,
2016-01-06,2.75,5.3,1.36,0.0,-4.3,,,
2016-01-07,2.5,4.94,1.36,0.0,-1.8,,,
2016-01-08,2.43,4.92,1.35,0.0,-1.0,,,
2016-01-09,2.43,5.09,1.37,0.0,0.8,,,
2016-01-10,12.63,22.5,8.91,23.6,6.2,,,
2016-01-11,19.81,38.48,5.91,0.0,-4.3,,,
2016-01-12,14.09,16.6,2.51,1.8,-5.7,,,
2016-01-13,10.78,11.71,2.11,0.0,-7.6,,,
2016-01-14,8.32,9.34,1.97,0.0,-7.6,,,
2016-01-15,6.63,8.54,1.89,0.0,-1.8,,,
2016-01-16,7.34,11.34,2.36,12.4,0.4,,,
2016-01-17,7.5,11.73,2.32,0.3,-2.7,,,
2016-01-18,6.2,9.64,2.05,1.0,-7.8,,,
2016-01-19,5.77,8.24,1.93,0.0,-10.7,,,
2016-01-20,4.13,7.67,1.89,0.0,-7.9,,,
2016-01-21,3.42,7.03,1.88,0.0,-7.1,,,
2016-01-22,3.05,6.34,1.85,0.0,-7.9,,,
2016-01-23,2.69,6.7,1.86,0.0,-7.2,,,
2016-01-24,2.54,6.38,1.82,0.0,-5.4,,,
2016-01-25,2.39,5.83,1.79,0.0,-2.9,,,
2016-01-26,2.51,5.69,1.8,0.0,1.8,,,
2016-01-27,2.75,6.16,1.77,0.0,0.5,,,
2016-01-28,2.77,5.69,1.75,0.0,-1.9,,,
2016-01-29,2.75,5.68,1.78,0.3,-1.1,,,
2016-01-30,2.64,5.43,1.71,0.0,-2.5,,,
2016-01-31,2.59,5.53,1.71,0.0,4.0,,,
2016-02-01,3.3,6.58,2.02,0.0,5.5,,,
2016-02-02,3.88,7.1,1.96,0.0,1.1,,,
2016-02-03,9.23,14.14,6.55,18.8,5.7,,,
2016-02-04,19.05,34.24,7.44,0.5,6.9,,,
2016-02-05,14.97,17.6,3.55,11.9,-3.0,,,
2016-02-06,11.43,13.25,2.66,2.8,-4.0,,,
2016-02-07,9.46,10.64,2.4,0.5,-0.5,,,
2016-02-08,7.97,9.48,2.31,3.8,-6.3,,,
2016-02-09,6.77,9.06,2.19,1.5,-7.1,,,
2016-02-10,5.87,8.34,2.11,1.0,-4.2,,,
2016-02-11,5.29,7.98,2.03,0.0,-9.8,,,
2016-02-12,5.0,7.4,2.01,0.0,-12.8,,,
2016-02-13,4.8,7.2,1.99,0.0,-15.1,,,
2016-02-14,4.6,7.1,1.92,0.0,-14.65,,,
2016-02-15,4.5,7.0,1.92,3.0,-14.2,,,
2016-02-16,10.91,21.88,6.76,15.0,5.1,,,
2016-02-17,19.26,47.07,6.75,0.0,-0.8,,,
2016-02-18,12.94,20.67,3.22,0.0,-5.0,,,
2016-02-19,10.09,11.15,2.66,0.0,-4.4,,,
2016-02-20,9.0,12.14,2.9,0.8,6.6,,,
2016-02-21,11.48,16.07,4.32,0.0,5.0,,,
2016-02-22,10.22,15.15,3.27,0.0,-0.2,,,
2016-02-23,8.55,11.44,2.67,0.5,-2.4,,,
2016-02-24,14.35,22.89,8.8,27.9,1.7,,,
2016-02-25,57.19,130.82,31.72,18.8,9.1,,,
2016-02-26,40.67,42.17,6.81,0.0,-3.3,,,
2016-02-27,28.05,23.63,4.7,0.0,-4.3,,,
2016-02-28,21.3,19.79,4.3,0.0,4.5,,,
2016-02-29,18.06,17.75,4.25,0.8,5.5,,,
2016-03-01,14.95,15.67,3.94,0.5,0.3,,,
2016-03-02,20.11,29.88,9.13,14.2,-0.5,,,
2016-03-03,17.2,24.03,5.09,0.0,-6.3,,,
2016-03-04,13.51,16.84,4.2,0.0,-5.0,,,
2016-03-05,11.36,14.67,3.88,0.0,-4.1,,,
2016-03-06,9.82,13.16,3.71,0.0,-1.8,,,
2016-03-07,8.86,12.45,3.69,0.0,1.9,,,
2016-03-08,8.46,12.58,3.68,0.0,6.7,,,
2016-03-09,9.15,12.84,3.82,0.0,13.9,,,
2016-03-10,11.92,14.55,4.83,10.4,13.9,,,
2016-03-11,17.61,24.17,7.01,2.3,8.4,,,
2016-03-12,13.92,17.09,4.58,0.0,5.6,,,
2016-03-13,11.95,13.68,4.03,0.0,9.5,,,
2016-03-14,11.46,13.66,4.49,7.1,2.1,,,
2016-03-15,19.07,27.77,9.06,8.9,4.6,,,
2016-03-16,17.31,22.94,5.51,6.9,7.9,,,
2016-03-17,19.61,23.7,7.15,2.0,7.0,,,
2016-03-18,15.75,18.25,4.91,0.3,3.4,,,
2016-03-19,12.48,14.4,4.3,0.0,-1.4,,,
2016-03-20,10.23,12.63,4.06,0.0,-2.4,,,
2016-03-21,9.25,13.05,4.22,4.1,-0.1,,,
2016-03-22,8.65,12.54,4.05,0.3,1.8,,,
2016-03-23,8.42,11.79,3.89,0.0,7.7,,,
2016-03-24,7.79,10.79,3.68,0.0,2.0,,,
2016-03-25,8.88,12.28,4.43,4.3,4.3,,,
2016-03-26,8.45,12.69,3.96,0.0,2.6,,,
2016-03-27,7.36,10.76,3.64,0.0,3.4,,,
2016-03-28,17.71,26.87,11.58,24.4,2.8,,,
2016-03-29,20.69,33.29,7.08,0.3,2.9,,,
2016-03-30,15.45,16.37,4.65,0.0,4.1,,,
2016-03-31,12.51,13.89,4.2,0.0,12.1,,,
2016-04-01,12.81,14.48,4.66,10.9,15.0,,,
2016-04-02,15.34,19.0,5.57,4.6,4.7,,,
2016-04-03,13.19,17.48,4.96,4.6,-2.8,,,
2016-04-04,10.96,14.87,4.25,6.9,-6.7,,,
2016-04-05,9.44,13.5,3.98,2.5,-5.3,,,
2016-04-06,8.47,12.15,3.87,0.0,-1.4,,,
2016-04-07,17.52,24.97,11.65,11.2,8.4,,,
2016-04-08,23.44,38.1,9.02,1.8,3.0,,,
2016-04-09,18.0,20.78,5.75,0.0,1.0,,,
2016-04-10,14.01,15.87,4.78,0.0,0.8,,,
2016-04-11,11.77,13.96,4.5,2.3,6.4,,,
2016-04-12,14.55,18.91,6.86,9.9,6.9,,,
2016-04-13,12.67,17.44,5.19,0.0,4.3,,,
2016-04-14,10.2,13.97,4.4,0.0,5.8,,,
2016-04-15,8.54,12.17,4.07,0.0,7.2,,,
2016-04-16,7.25,11.26,3.85,0.0,8.0,,,
2016-04-17,6.23,10.52,3.69,0.0,11.8,,,
2016-04-18,5.39,10.01,3.53,0.0,15.2,,,
2016-04-19,4.89,9.62,3.48,0.3,8.9,,,
2016-04-20,4.35,11.02,3.33,0.0,8.0,,,
