DateTime,Middleton_Discharge,Ipswich_Discharge,Byfield_Discharge,PIE_Precipitation,PIE_AirTemperature,STAHQ_WindDirection,STAHQ_WindSpeed,STAHQ_VaporPressure
2004-11-25,1415.84,3539.6,758.8902400000003,15.24,13.8,221.3,75.53,0.77
2004-11-26,1758.4732800000006,3879.4016,866.49408,0.0,0.4,274.0,78.86,0.44
2004-11-27,1571.5824,4190.8864,1033.5632,0.0,2.0,285.5,29.05,0.47
2004-11-28,1676.3545600000002,4672.272,1316.7312,29.464,8.8,264.6,32.24,0.9
2004-11-29,3114.848,6059.795200000001,1959.52256,0.254,4.7,44.8,35.43,0.62
2004-11-30,3199.7984,6852.6656,2299.32416,0.0,2.8,53.2,38.62,0.63
2004-12-01,3256.432,8041.9712,2455.06656,18.034,8.4,292.4,82.25,0.55
2004-12-02,3398.0159999999996,9174.6432,2653.28416,0.0,3.7,218.1,87.62,0.54
2004-12-03,3086.5312,9514.4448,2684.43264,0.0,1.3,4.0,18.27,0.54
2004-12-04,2729.73952,9542.7616,2435.2448,0.0,0.6,29.3,52.07,0.44
2004-12-05,2392.7696,9146.3264,2095.4432,0.0,3.7,201.2,91.88,0.31
2004-12-06,2007.66112,8381.7728,1747.14656,0.0,-3.6,88.5,31.63,0.3
2004-12-07,1959.52256,7815.4368,1650.86944,28.956,3.1,257.0,19.85,0.48
2004-12-08,3511.2832,8749.8912,2231.36384,6.35,5.5,14.7,79.75,0.55
2004-12-09,3567.9168,9174.6432,2647.6208,0.0,2.8,299.5,67.45,0.59
2004-12-10,3482.9664,9769.296,2590.9872,22.606,5.1,298.3,17.43,0.63
2004-12-11,4927.1232,11581.5712,3228.1152,6.096,3.8,124.7,24.58,0.66
2004-12-12,5068.7072,12487.7088,3652.8672,0.0,4.199999999999998,257.9,47.24,0.57
2004-12-13,4559.0048,13252.2624,3369.6992,0.0,4.6,304.6,25.37,0.53
2004-12-14,4275.8368,13195.6288,3001.5808,0.0,-4.0,308.4,54.99,0.26
2004-12-15,3511.2832,12204.5408,2704.2544000000007,0.0,-9.8,260.3,84.61,0.26
2004-12-16,2758.05632,10901.968,2497.54176,0.0,0.5,260.0,36.73,0.32
2004-12-17,2398.43296,9457.8112,2341.79936,1.016,1.1,296.3,78.08,0.27
2004-12-18,1996.3344,8211.872,2103.93824,0.0,-4.6,84.6,50.8,0.25
2004-12-19,1724.4931199999999,7164.1504,1880.23552,0.0,0.5,211.2,25.48,0.51
2004-12-20,1585.7408,6173.0624,1667.85952,5.08,-9.5,1.5,45.01000000000001,0.12
2004-12-21,1435.6617600000006,5012.0736,1455.48352,0.0,-6.3,259.6,64.54,0.18
2004-12-22,1127.00864,4898.8064,1311.06784,0.0,-1.1,255.5,17.47,0.34
2004-12-23,1254.43424,4785.5392,1384.6915199999999,24.638,7.4,0.4,73.36,0.65
2004-12-24,3766.1344,6739.3984,2406.928,1.778,0.5,286.0,58.325,0.39
2004-12-25,3511.2832,8240.1888,2826.01664,0.0,-4.4,347.9,43.29,0.26
2004-12-26,3171.4816,8268.5056,2421.0864,17.78,-3.866666666666666,218.6,37.23,0.25
2004-12-27,2823.18496,6654.448,1928.37408,1.778,-3.333333333333333,342.5,49.73,0.15
2004-12-28,2517.363520000001,7362.368,2072.78976,0.0,-2.8,294.5,62.23,0.24
2004-12-29,2302.15584,8126.921600000002,2041.64128,0.0,-0.6,273.7,56.35,0.43
2004-12-30,2109.6016,8155.2384,1939.7008,0.0,-3.0,261.3,51.67,0.42
2004-12-31,1973.68096,7787.12,1803.7801600000007,0.508,1.7,312.1,15.5,0.49
2005-01-01,2186.056960000001,7617.2192,1863.24544,2.794,6.4,340.8,37.815,0.32
2005-01-02,2525.85856,7503.9519999999975,1860.41376,0.0,-1.0,118.7,60.13,0.41
2005-01-03,2859.9968,7560.5856,1934.0374399999998,1.016,6.1,271.1,35.87,0.66
2005-01-04,4049.3024,8579.9904,2477.7200000000007,7.62,3.3,0.2,27.52,0.56
2005-01-05,4389.104,9825.9296,2806.19488,1.27,2.033333333333333,19.7,95.35,0.3
2005-01-06,3907.7184,10392.2656,2622.13568,1.3969999999999998,0.7666666666666666,261.7,17.85,0.38
2005-01-07,3992.6688,11638.2048,2704.2544000000007,1.524,-0.5,297.4,81.43,0.41
2005-01-08,3964.3520000000003,12204.5408,2607.97728,0.0,-1.6142857142857143,193.8,42.63,0.4
2005-01-09,3567.9168,11553.2544,2463.5616,0.0,-2.7285714285714286,100.7,67.08,0.42
2005-01-10,3454.6496,11468.303999999998,2435.2448,0.0,-3.842857142857144,24.0,53.92,0.35
2005-01-11,3341.3824,11156.8192,1953.8592,0.0,-4.957142857142856,217.7,82.77,0.26
2005-01-12,3313.0656,10562.1664,1854.7504,0.0,-6.071428571428572,197.6,16.34,0.45
2005-01-13,3652.8672,10533.8496,1894.39392,0.0,-7.185714285714287,271.2,10.2,0.53
2005-01-14,6144.7456,13110.6784,2760.888,0.0,-8.3,55.7,38.115,0.48
2005-01-15,8806.524800000001,18122.752,3879.4016,0.0,-9.414285714285716,47.4,66.03,0.31
2005-01-16,7928.704000000002,20614.6304,4020.9856,0.0,-10.528571428571428,193.9,34.98,0.26
2005-01-17,6626.1312,18349.2864,3652.8672,0.0,-11.642857142857144,37.7,35.25,0.17
2005-01-18,5266.9248,19028.8896,4389.104,0.0,-12.757142857142858,259.6,35.52,0.1
2005-01-19,4615.6384,18094.4352,3596.2336,0.0,-13.871428571428574,106.5,35.79,0.14
2005-01-20,3879.4016,13054.0448,2557.00704,0.0,-14.985714285714286,9.0,35.25,0.15
2005-01-21,3482.9664,11836.4224,2259.68064,0.0,-16.1,128.4,34.71,0.07
2005-01-22,3086.5312,10873.6512,2735.40288,8.382,-14.1,259.0,34.17,0.13
2005-01-23,3114.848,9656.0288,2557.00704,17.526,-12.5,336.6,61.355,0.13
2005-01-24,2828.84832,8778.208,2794.86816,1.778,-10.7,304.1,88.54,0.23
2005-01-25,2633.4624,8268.5056,2859.9968,1.016,-7.2,293.2,60.075,0.16
2005-01-26,2497.54176,7985.3376,2973.264,3.556,-9.1,348.5,31.61,0.18
2005-01-27,2438.07648,7475.635200000002,3256.432,1.016,-12.4,312.4,35.39666666666667,0.11
2005-01-28,2392.7696,7107.5168,3228.1152,0.0,-14.6,348.1,39.18333333333333,0.17
2005-01-29,2381.44288,6852.6656,3058.2144,0.254,-9.5,276.2,42.97,0.21
2005-01-30,2347.46272,6654.448,2732.5712,1.27,-2.6,261.5,78.35,0.39
2005-01-31,2548.512,6399.5968,2304.98752,0.0,-7.4,252.9,53.05,0.3
2005-02-01,2548.512,6116.4288,1993.50272,0.0,-9.4,251.4,45.1,0.33
2005-02-02,2576.8288,5918.2112,1783.9584,0.254,-7.5,265.9,47.94,0.32
2005-02-03,2491.8784,5776.6272,1597.0675199999994,5.587999999999999,-3.2,166.5,36.95,0.29
2005-02-04,2503.20512,5719.9936,1429.9984,3.556,-0.3,261.8,38.88,0.66
2005-02-05,2491.8784,5719.9936,1345.0479999999998,1.778,0.7,113.0,65.8,0.72
2005-02-06,2477.7200000000007,5804.944,1387.5232,0.0,-1.5,245.4,50.54,0.67
2005-02-07,2446.5715200000004,5918.2112,1325.22624,0.0,-1.2,129.0,36.12,0.7
2005-02-08,2432.4131199999997,6116.4288,1200.63232,0.0,1.2,269.0,31.2,0.69
2005-02-09,2466.3932800000002,6229.696,1200.63232,0.0,3.4,324.2,52.48,0.7
2005-02-10,3341.3824,7192.4672,1330.8896,28.956,1.7,309.9,53.27,0.51
2005-02-11,4360.7872,8183.5552,1560.25568,7.112,-3.0,316.6,56.77500000000001,0.29
2005-02-12,4190.8864,9174.6432,1781.12672,0.0,-1.7,183.5,60.28,0.48
2005-02-13,4190.8864,10335.632,1939.7008,2.54,-2.9,20.1,59.38,0.32
2005-02-14,4275.8368,11185.136,2001.99776,0.0,-3.1,34.2,58.48,0.31
2005-02-15,5380.191999999999,12402.7584,2364.4528,13.716,5.5,275.2,59.32,0.71
2005-02-16,6852.6656,14186.7168,2831.680000000001,13.208,4.9,43.1,70.74,0.52
2005-02-17,7305.7344,18377.6032,3567.9168,0.0,0.6,305.8,96.45,0.38
2005-02-18,6597.8144,21577.4016,3822.768,0.0,-4.1,56.8,76.36,0.21
2005-02-19,6116.4288,20473.0464,3482.9664,0.0,-8.0,272.2,61.70666666666666,0.24
2005-02-20,5380.191999999999,18207.7024,3114.848,0.0,-5.6,93.2,47.05333333333333,0.18
2005-02-21,4559.0048,15829.0912,2639.125760000001,0.254,-3.4,220.9,32.4,0.3
2005-02-22,4445.7376,13818.5984,2271.00736,0.0,-3.9,152.2,23.5,0.43
2005-02-23,4049.3024,12459.392,2067.1264,5.8420000000000005,-2.1,315.5,83.5,0.25
2005-02-24,3737.8176,11383.3536,1812.2752,0.0,-7.2,172.5,84.38,0.25
2005-02-25,3426.3328,10363.9488,1670.6912,10.414,-6.8,240.1,56.04,0.32
2005-02-26,3114.848,9656.0288,1557.424,0.0,-7.3,267.6,59.84,0.22
2005-02-27,2973.264,8976.4256,1444.1568,0.0,-4.4,91.9,62.185,0.17
2005-02-28,2775.0464,8495.04,1359.2064,0.0,-4.3,249.0,64.53,0.16
2005-03-01,2690.0959999999995,7758.8032,1197.80064,14.986,-2.8,300.8,57.74,0.39
2005-03-02,2582.49216,7249.1008,1209.1273600000004,2.286,-3.5,116.2,97.88,0.22
2005-03-03,2497.54176,7192.4672,1245.9392,0.762,-5.6,33.0,94.02666666666666,0.18
2005-03-04,2406.928,7107.5168,1132.672,0.0,-6.3,348.4,90.17333333333332,0.23
2005-03-05,2344.63104,6937.616,1132.672,0.0,-3.7,293.2,86.32,0.36
2005-03-06,2299.32416,6654.448,1095.8601600000004,0.254,-0.1,106.4,61.23,0.46
2005-03-07,2333.3043199999997,6626.1312,1078.87008,0.0,3.0,272.2,66.18,0.45
2005-03-08,2888.3136,6796.031999999997,1149.66208,15.494000000000002,-0.8,216.3,69.59666666666668,0.37
2005-03-09,3652.8672,6796.031999999997,1163.82048,4.064,-8.5,285.9,73.01333333333334,0.19
2005-03-10,3058.2144,7079.2,1268.5926399999996,0.0,-7.6,74.5,76.43,0.21
2005-03-11,2888.3136,7475.635200000002,1294.07776,0.0,-5.0,319.2,70.84,0.28
2005-03-12,3058.2144,7815.4368,1285.58272,32.766,0.1,118.9,19.28,0.52
2005-03-13,3284.748800000001,8041.9712,1268.5926399999996,3.556,-0.8,204.3,61.66,0.43
2005-03-14,3426.3328,8495.04,1404.51328,2.794,0.6,8.1,70.92999999999998,0.43
2005-03-15,3511.2832,9004.742400000001,1489.46368,0.762,2.6,183.2,80.2,0.47
2005-03-16,3737.8176,9514.4448,1551.76064,0.254,1.4,336.0,89.47,0.4
2005-03-17,3879.4016,9797.6128,1580.07744,0.0,-0.1,266.1,93.96,0.45
2005-03-18,3964.3520000000003,10052.464,1594.23584,0.0,0.3,94.7,84.86,0.35
2005-03-19,3992.6688,10363.9488,1628.216,0.0,1.7,317.5,97.32,0.54
2005-03-20,4049.3024,10845.3344,1732.98816,0.0,3.0,246.8,61.61,0.55
2005-03-21,4275.8368,11326.72,1840.592,0.0,0.3,244.4,64.49,0.41
2005-03-22,4190.8864,11808.1056,1871.7404800000002,0.0,3.4,253.8,74.07,0.67
2005-03-23,4332.4704,12346.1248,1951.0275199999999,0.0,2.6,261.5,85.1,0.48
2005-03-24,4275.8368,12402.7584,2061.4630399999996,10.668,1.0,272.4,61.64,0.66
2005-03-25,4502.371200000001,12884.143999999998,2203.04704,0.762,2.9,197.7,77.64,0.34
2005-03-26,4474.0544,13195.6288,2426.74976,0.0,-0.9,351.8,87.79,0.49
2005-03-27,4389.104,12997.4112,2831.680000000001,0.0,2.1,53.6,73.78,0.63
2005-03-28,5776.6272,15404.3392,3454.6496,48.768,2.7,354.3,18.21,0.66
2005-03-29,12091.2736,33980.16,6003.1616,14.478,6.6,231.9,86.46,0.74
2005-03-30,12544.3424,38510.848,7419.0016,0.254,5.2,260.6,79.49,0.99
2005-03-31,11864.7392,39926.687999999995,7192.4672,1.016,3.3,310.3,78.38,0.52
2005-04-01,10817.0176,39077.184,7079.2,0.762,5.2,271.0,51.34,0.76
2005-04-02,10618.8,38227.68,7220.784000000002,26.67,5.4,215.8,74.24,0.8
2005-04-03,12516.0256,40209.856,7957.0208,16.256,8.3,277.1,60.45,0.92
2005-04-04,11978.0064,40493.024,7928.704000000002,0.254,6.6,290.6,46.66,0.76
2005-04-05,10618.8,39643.52,7022.5664,0.508,8.3,271.7,94.43,0.8
2005-04-06,9457.8112,35679.168,6144.7456,0.0,8.8,282.7,58.37,0.91
2005-04-07,8296.822400000001,28883.136,5465.1424,0.0,6.7,0.3,58.94,0.94
2005-04-08,7503.9519999999975,23814.4288,4983.7568,2.54,8.9,253.5,73.77,0.83
2005-04-09,6484.5472,19991.6608,4389.104,0.254,5.7,261.8,88.6,0.8
2005-04-10,5521.776,17528.0992,3709.5008,0.508,10.7,308.8,97.68,0.48
2005-04-11,4898.8064,15545.9232,3086.5312,0.0,4.7,327.8,92.014,0.43
2005-04-12,4304.1536,13960.1824,2741.0662399999997,2.54,2.1,306.2,86.348,0.54
2005-04-13,3936.0352,12770.8768,2409.75968,0.0,3.0,240.0,80.682,0.58
2005-04-14,3567.9168,11779.7888,2098.27488,0.0,5.2,325.6,75.01599999999998,0.55
2005-04-15,3256.432,10930.2848,1891.5622399999997,0.0,3.8,260.7,69.35,0.64
2005-04-16,3001.5808,10222.3648,1724.4931199999999,0.0,4.6,268.7,80.17,0.82
2005-04-17,2916.6304,9656.0288,1563.0873600000002,0.0,9.4,298.5,79.07,0.84
2005-04-18,2695.75936,8948.1088,1429.9984,0.0,12.0,272.1,95.85,0.73
2005-04-19,2508.86848,8126.921600000002,1308.2361600000004,0.0,13.5,172.1,71.95,0.8
2005-04-20,2389.9379200000008,7588.9024,1274.256,3.556,20.6,11.1,74.56,1.68
2005-04-21,2302.15584,7135.8336,1288.4144,5.08,8.3,249.2,77.80000000000003,0.56
2005-04-22,2200.21536,6682.7648,1177.97888,0.0,7.9,262.2,81.04,0.65
2005-04-23,2259.68064,6597.8144,1234.61248,18.288,7.6,291.6,44.4,1.0
2005-04-24,3313.0656,7532.2688,1645.2060800000006,16.256,12.0,2.1,51.17,1.15
2005-04-25,3766.1344,8778.208,2035.9779200000007,1.27,7.7,214.2,57.94,0.82
2005-04-26,3737.8176,9656.0288,2033.1462399999998,0.0,11.9,285.0,84.89,1.0
2005-04-27,3851.0848,10109.0976,1965.18592,22.352,9.3,246.5,74.54,0.93
2005-04-28,4785.5392,11100.1856,2211.54208,3.048,9.1,271.7,58.26,0.81
2005-04-29,4332.4704,11468.303999999998,2412.591360000001,0.0,11.3,103.7,82.3,0.83
2005-04-30,3879.4016,11581.5712,2557.00704,11.175999999999998,10.6,273.2,41.79,0.93
2005-05-01,4219.2032,11751.472,2786.3731199999997,2.286,11.2,267.9,42.96,0.84
2005-05-02,4162.5696,11524.9376,2500.37344,1.016,10.4,30.0,69.51,0.93
2005-05-03,3737.8176,11185.136,2279.5024,0.254,9.0,300.0,66.71,0.83
2005-05-04,3454.6496,10958.6016,2081.2848,0.0,8.2,273.3,68.71,0.75
2005-05-05,3199.7984,10222.3648,1877.40384,0.0,8.1,54.3,71.85,0.75
2005-05-06,2888.3136,9599.3952,1732.98816,0.0,7.8,289.7,88.79,0.74
2005-05-07,3029.8976,9514.4448,1752.80992,23.622,6.4,217.2,69.17,0.92
2005-05-08,3936.0352,10222.3648,1922.7107200000007,4.064,7.6,325.2,74.94,1.01
2005-05-09,3482.9664,11043.552,2030.3145600000007,0.0,9.5,240.5,80.71,1.49
2005-05-10,3199.7984,11213.4528,1934.0374399999998,0.0,12.6,276.7,79.87,1.34
2005-05-11,2944.9472,10845.3344,1786.79008,0.0,15.6,339.3,70.19,1.7
2005-05-12,2718.4128,10024.1472,1713.1664,0.0,12.2,23.9,56.25666666666666,0.35
2005-05-13,2455.06656,9316.2272,1563.0873600000002,0.0,8.7,274.8,42.32333333333333,0.52
2005-05-14,2208.7104,8664.9408,1356.37472,0.0,10.0,258.0,28.39,0.87
2005-05-15,2055.79968,7645.536,1175.1472,0.0,8.3,150.1,25.42,1.07
2005-05-16,2004.8294399999997,7079.2,1101.52352,2.032,8.4,247.9,40.26,1.3
2005-05-17,1987.83936,6711.0816,1010.90976,1.778,10.8,250.3,61.9,0.95
2005-05-18,2038.8096,6541.1808,897.64256,1.778,9.2,254.0,58.71,1.13
2005-05-19,2460.7299199999998,6399.5968,807.0288,0.0,11.1,17.3,63.37,1.07
2005-05-20,2239.85888,6173.0624,846.6723199999999,0.0,12.4,15.8,71.83,1.11
2005-05-21,2030.3145600000007,6003.1616,846.6723199999999,12.192,8.5,338.8,58.96,1.2
2005-05-22,2401.26464,6994.2496,1115.68192,18.542,8.6,267.0,28.3,1.14
2005-05-23,2398.43296,7702.1696,1396.01824,13.208,8.1,285.0,52.98,1.11
2005-05-24,3029.8976,9089.6928,2251.1856,49.53,6.9,112.5,98.24,0.94
2005-05-25,6427.9136,14016.816,4587.3216,38.354,7.5,339.7,97.17,0.98
2005-05-26,9769.296,29732.64,7050.8832,20.574,9.4,55.8,61.24,1.4
2005-05-27,10250.6816,40209.856,8155.2384,0.508,13.2,268.0,37.02,1.48
2005-05-28,9740.9792,41059.36,7702.1696,0.0,16.7,217.4,65.36,1.67
2005-05-29,8976.4256,39360.352,6994.2496,1.27,13.5,273.2,42.76,1.82
2005-05-30,8041.9712,34546.496,6258.0128,3.302,14.7,226.1,27.71,1.71
2005-05-31,7079.2,29166.304,5578.4096,1.27,9.5,166.1,58.45,1.52
2005-06-01,5833.2608,23927.696,4927.1232,0.0,11.8,31.8,64.7,1.6
2005-06-02,5068.7072,20416.4128,4360.7872,0.0,16.6,267.1,75.04,1.77
2005-06-03,4417.4208,17698.0,3681.184,0.0,19.1,282.2,52.36,2.07
2005-06-04,3907.7184,15574.24,3029.8976,0.0,21.4,275.6,62.97,2.3
2005-06-05,3398.0159999999996,13790.2816,2466.3932800000002,2.286,20.8,347.0,54.44,1.95
2005-06-06,2944.9472,12346.1248,2018.9878399999998,0.254,12.2,223.8,66.55,1.93
2005-06-07,2610.8089600000008,11100.1856,1718.82976,0.254,24.2,321.3,71.92,2.08
2005-06-08,2375.77952,10080.7808,1551.76064,16.51,22.5,20.2,66.04,2.55
2005-06-09,3313.0656,11071.8688,1721.66144,0.0,18.4,173.1,74.06,2.49
2005-06-10,3114.848,11383.3536,1798.1168,0.0,23.9,203.5,38.06,2.98
2005-06-11,2783.54144,11553.2544,1701.83968,4.064,25.7,270.9,41.77,3.17
2005-06-12,2568.33376,11298.4032,1599.8992,2.032,22.0,332.1,32.31,2.98
2005-06-13,2370.11616,11128.5024,1577.24576,1.016,26.4,303.0,37.72,3.14
2005-06-14,2112.43328,10477.216,1636.7110400000001,8.636000000000001,15.2,130.6,42.31,1.94
2005-06-15,1738.65152,9712.6624,1557.424,1.778,9.3,185.8,47.42,1.31
2005-06-16,1619.7209599999999,9118.0096,1432.8300800000006,6.35,10.6,336.2,27.04,1.22
2005-06-17,1900.05728,8948.1088,1415.84,8.128,12.4,322.2,36.39,1.5
2005-06-18,1936.8691200000005,8381.7728,1384.6915199999999,0.0,12.6,220.6,40.53,1.6
2005-06-19,1786.79008,7815.4368,1322.3945600000004,0.0,13.1,195.9,52.69,1.85
2005-06-20,1650.86944,7334.0512,1217.6224,0.0,16.6,257.7,63.06,2.28
2005-06-21,1523.4438400000001,6767.715200000002,1098.69184,0.0,21.6,281.3,64.0,2.34
2005-06-22,1421.5033600000006,6286.3296,1042.0582399999996,4.064,17.8,342.1,85.22,1.59
2005-06-23,1288.4144,5719.9936,914.63264,0.0,16.9,274.3,62.59,1.48
2005-06-24,1192.13728,5266.9248,739.06848,0.0,22.9,246.3,61.48,2.0
2005-06-25,1107.18688,4757.2224000000015,614.47456,0.0,27.3,270.0,59.86,2.88
2005-06-26,1036.39488,4502.371200000001,549.34592,6.604,25.4,348.8,46.79,3.37
2005-06-27,965.60288,4304.1536,515.3657599999998,0.0,19.5,266.5,58.81,3.3
2005-06-28,889.1475199999999,3936.0352,438.9104,0.0,23.1,280.1,38.51,2.98
2005-06-29,807.0288,3567.9168,430.41536,12.196,24.3,242.2,25.02,2.64
2005-06-30,773.0486400000003,3199.7984,495.54400000000004,0.0,20.7,320.4,59.78,2.64
2005-07-01,705.0883200000003,3086.5312,580.4944,1.016,17.5,225.2,39.75,2.2
2005-07-02,654.1180800000002,3029.8976,603.1478400000002,0.0,21.6,271.2,81.15,1.88
2005-07-03,571.9993599999998,2888.3136,529.5241599999998,0.0,18.3,301.5,74.45,1.96
2005-07-04,495.54400000000004,2698.59104,447.40544000000006,0.0,18.6,316.7,71.43,2.27
2005-07-05,433.24704,2460.7299199999998,402.09856,0.0,23.3,270.0,52.83,2.49
2005-07-06,523.8608,2333.3043199999997,421.92032,4.3180000000000005,19.0,280.8,32.49,2.2
2005-07-07,654.1180800000002,2338.96768,436.07872,0.0,16.3,256.4,56.76,2.13
2005-07-08,795.70208,2503.20512,475.72224000000006,34.036,14.4,158.6,30.91,1.82
2005-07-09,2251.1856,3907.7184,784.37536,13.97,17.3,263.8,30.67,1.81
2005-07-10,2265.344,4672.272,999.58304,0.0,23.0,58.1,89.77,2.49
2005-07-11,1922.7107200000007,5436.8256,954.27616,0.0,25.6,292.4,77.46,2.66
2005-07-12,1667.85952,5691.6768,812.69216,0.0,18.8,0.2,65.88,2.06
2005-07-13,1495.12704,5295.2416,690.9299199999997,0.0,21.3,253.5,59.47,2.7
2005-07-14,1268.5926399999996,4587.3216,605.97952,0.0,24.3,197.2,43.25,2.79
2005-07-15,991.0880000000001,3539.6,424.75199999999995,0.0,23.1,55.2,57.77,2.8
2005-07-16,857.99904,3426.3328,396.4352,0.0,22.9,316.8,45.85,2.54
2005-07-17,713.58336,3001.5808,353.96000000000015,0.0,24.0,274.8,43.89,2.98
2005-07-18,628.6329599999998,2721.2444800000007,319.97983999999997,1.016,25.4,234.7,35.03,3.17
2005-07-19,549.34592,2452.23488,291.66303999999997,0.0,26.8,160.8,48.63,3.17
2005-07-20,444.57375999999994,2191.720320000001,261.9304,0.0,25.7,277.7,62.96,2.56
2005-07-21,362.45504000000005,1925.5424,225.401728,0.0,22.9,279.8,59.95,2.5
2005-07-22,294.4947200000001,1667.85952,199.916608,1.27,25.1,339.3,40.42,2.81
2005-07-23,242.10864000000004,1444.1568,179.24534400000005,0.0,22.5,306.1,87.36,2.06
2005-07-24,191.987904,1214.79072,149.22953600000002,0.0,20.9,280.4,72.1,2.04
2005-07-25,163.104768,940.11776,128.55827200000002,0.0,24.1,241.0,50.63,2.33
2005-07-26,146.114688,846.6723199999999,115.815712,0.0,27.3,300.0,51.6,2.6
2005-07-27,130.540448,792.8704,106.18799999999999,8.89,27.8,232.7,73.8,2.12
2005-07-28,118.081056,792.8704,103.35632,0.0,18.8,299.0,74.7,1.92
2005-07-29,106.754336,756.0585599999997,91.463264,0.0,19.8,231.8,51.38,1.8
2005-07-30,95.71078399999999,512.53408,88.91475200000002,2.286,19.8,284.5,56.51,1.93
2005-07-31,89.481088,506.87072,85.23356799999998,0.762,17.6,261.4,49.77,1.74
2005-08-01,107.60384,580.4944,84.66723200000001,5.8420000000000005,21.7,267.9,32.99,2.49
2005-08-02,113.550368,608.8112,88.91475200000002,0.0,23.6,319.4,51.56,2.64
2005-08-03,83.53456000000001,577.6627199999998,61.164288000000006,0.0,22.6,279.9,60.35,2.24
2005-08-04,69.94249599999999,523.8608,42.192032,0.0,21.5,277.8,43.7,1.94
2005-08-05,67.393984,478.55392,32.847488,0.0,25.3,47.3,54.03,2.69
2005-08-06,87.498912,447.40544000000006,25.201952,0.0,21.1,326.7,63.59,2.23
2005-08-07,74.190016,379.44512,20.388096,0.0,21.8,225.5,53.94,2.34
2005-08-08,58.615776000000004,339.8016,15.291072000000002,0.0,25.3,275.1,54.13,2.63
2005-08-09,53.80192,273.823456,14.1584,0.0,25.5,242.0,53.65,2.72
2005-08-10,48.13856,248.62150400000002,13.875232,0.0,25.4,0.2,44.62,2.88
2005-08-11,41.62569600000001,288.83136,19.255423999999998,0.0,24.8,250.1,53.44,2.43
2005-08-12,35.396,230.78192,11.043552,0.0,22.7,274.9,45.29,2.46
2005-08-13,32.281152,160.273088,9.344544,1.27,26.6,270.6,57.19,2.92
2005-08-14,30.582144000000003,165.93644799999996,9.061376,5.08,22.4,3.4,26.11,2.49
2005-08-15,37.944511999999996,216.62352,18.972255999999998,14.732,17.7,7.1,45.66,2.46
2005-08-16,35.67916800000001,254.28486400000003,14.1584,0.0,18.1,294.0,61.63,2.27
2005-08-17,30.582144000000003,241.82547200000002,10.760384,0.0,21.4,320.4,70.57,1.57
2005-08-18,28.033632,179.81168,8.778208,0.0,17.4,293.3,54.89,1.6
2005-08-19,24.635616,145.83151999999995,7.9287040000000015,0.0,17.8,276.6,65.8,1.5
2005-08-20,23.786112,133.655296,7.9287040000000015,0.0,20.4,199.1,23.5,1.94
2005-08-21,24.35244800000001,138.75232000000003,7.0792,0.0,23.7,142.5,42.46,2.64
2005-08-22,20.388096,137.902816,6.2296960000000015,0.0,22.4,354.4,55.93,2.24
2005-08-23,16.99008,130.540448,7.0792,0.0,19.0,56.8,52.92,1.63
2005-08-24,19.538592,130.25727999999998,6.5128639999999995,0.0,17.9,293.3,58.72,1.78
2005-08-25,16.99008,113.2672,5.946528,0.0,18.0,270.9,59.63,1.8
2005-08-26,16.99008,107.60384,6.2296960000000015,0.0,19.4,260.1,50.69,2.09
2005-08-27,16.99008,87.498912,14.724735999999998,0.0,20.3,240.5,65.76,2.2
2005-08-28,15.857408,76.17219200000002,13.025727999999999,0.0,22.1,268.2,26.11,2.06
2005-08-29,36.528672,66.261312,10.760384,5.587999999999999,23.5,77.1,20.83,2.49
2005-08-30,61.164288000000006,63.7128,9.91088,1.27,22.0,276.8,16.24,2.49
2005-08-31,49.83756800000001,63.7128,11.326720000000002,4.064,24.9,276.7,57.21,2.3
2005-09-01,48.70489600000001,74.190016,20.388096,0.508,22.5,293.7,62.2,2.2
2005-09-02,34.263328,79.28703999999998,18.972255999999998,0.0,21.4,267.4,52.73,1.94
2005-09-03,23.786112,62.86329600000001,16.140576,0.0,19.9,100.0,74.13,2.16
2005-09-04,18.122752,61.447456,11.609888,0.0,17.7,195.1,67.09,1.79
2005-09-05,15.291072000000002,59.748448,5.663360000000001,0.0,15.5,297.5,48.72,1.93
2005-09-06,12.459392,54.651424,4.5306880000000005,0.0,16.0,231.0,59.22,1.91
2005-09-07,9.061376,50.97024,5.946528,0.0,19.2,274.3,45.98,2.06
2005-09-08,9.061376,56.6336,6.796032,0.0,21.4,268.9,50.45,1.97
2005-09-09,9.061376,46.156384,7.9287040000000015,0.0,18.4,349.4,71.89,1.78
2005-09-10,9.061376,36.245504,9.91088,0.0,13.8,111.5,76.31,1.44
2005-09-11,9.061376,32.564319999999995,10.760384,0.0,14.8,197.7,52.79,1.48
2005-09-12,8.211872,31.71481600000001,9.91088,0.0,23.1,272.9,73.97,2.34
2005-09-13,7.0792,28.033632,9.344544,0.0,18.9,318.4,50.0,2.47
2005-09-14,7.0792,26.051455999999998,10.194048,0.0,23.4,143.9,51.6,2.44
2005-09-15,9.627711999999999,29.732640000000004,13.308896,15.492,21.8,259.9,38.84,2.2
2005-09-16,7.645536000000001,30.86531200000001,14.724735999999998,3.81,18.0,79.9,41.1,2.06
2005-09-17,7.362367999999999,32.281152,20.104928,0.762,17.5,235.7,29.72,2.2
2005-09-18,7.9287040000000015,34.546496000000005,20.671264,0.0,18.0,240.7,40.61,1.82
