param#0 	 param#1 	 param#2 	 param#3 	 param#4 	 param#5 	 param#6 	 param#7 	 dist 	  wgt 
0.004831 	0.731901 	1.360206 	0.305743 	1.624350 	7.457107 	0.369098 	0.145004 	1.360659 	0.000000 	
-0.025599 	0.268867 	2.639306 	0.136367 	0.586664 	2.595540 	0.649475 	-0.024571 	1.788268 	0.000000 	
-0.149848 	0.294141 	2.045651 	0.218622 	0.636103 	4.222044 	0.273478 	0.191773 	3.086713 	0.000000 	
-0.181327 	-0.159178 	2.606826 	0.423861 	2.009961 	5.238544 	0.538515 	0.335084 	4.088617 	0.000000 	
0.041582 	-0.189805 	1.778027 	0.506730 	1.890944 	5.364557 	-0.369737 	0.196188 	1.182837 	0.000000 	
0.145756 	0.316827 	0.883246 	-0.035166 	0.445732 	2.397797 	1.341496 	0.086352 	4.125326 	0.000000 	
0.235398 	-0.223455 	2.185702 	0.798628 	0.469467 	4.665777 	0.615794 	0.023334 	2.186880 	0.000000 	
-0.361645 	0.252435 	1.346347 	0.053370 	1.966781 	4.057660 	1.366403 	0.273918 	4.683252 	0.000000 	
0.475252 	-0.236018 	1.918861 	0.174321 	0.237447 	5.814916 	-0.205030 	0.186045 	0.942030 	0.000000 	
-0.351355 	-0.102626 	0.758247 	-0.069535 	0.007649 	5.259035 	0.966606 	0.019422 	1.574834 	0.000000 	
-0.022045 	0.600933 	1.295867 	-0.017158 	1.837136 	4.528888 	0.722712 	0.247455 	1.498484 	0.000000 	
0.041177 	0.469395 	1.979301 	0.457683 	0.933996 	4.006505 	0.400863 	0.044959 	0.974072 	0.028713 	
0.168394 	0.485125 	1.455804 	0.494941 	1.476073 	4.805625 	2.342369 	-0.019958 	5.021499 	0.000000 	
0.653034 	0.453952 	1.685071 	0.002615 	1.384737 	4.076824 	-0.113859 	0.307048 	1.364102 	0.000000 	
-0.184285 	0.077375 	1.275319 	-0.012475 	0.472881 	5.943035 	1.592573 	-0.101858 	1.373853 	0.000000 	
0.311681 	0.166027 	2.262570 	0.291869 	1.042287 	3.664432 	0.212048 	0.246287 	4.172984 	0.000000 	
0.195657 	0.292967 	2.301979 	0.039316 	1.322711 	3.519954 	0.525124 	0.096695 	1.260431 	0.000000 	
-0.281140 	-0.039190 	1.331991 	0.005941 	0.483373 	3.326442 	1.234063 	0.180757 	1.518349 	0.000000 	
0.221032 	0.046597 	2.241253 	0.509628 	0.201959 	4.805611 	1.415022 	0.002479 	1.283085 	0.000000 	
0.272262 	-0.276556 	0.520579 	0.392396 	0.479227 	5.832345 	-0.913727 	0.295036 	1.663411 	0.000000 	
0.232183 	0.328766 	2.029417 	0.112662 	1.159840 	3.151660 	0.961357 	-0.034292 	3.208169 	0.000000 	
-0.045419 	0.277047 	1.874348 	-0.225484 	1.957674 	3.788130 	3.296683 	-0.057079 	1.892606 	0.000000 	
0.145335 	0.427345 	1.869047 	0.727193 	1.339129 	5.260405 	1.032752 	0.054887 	3.518549 	0.029059 	
-0.042289 	-0.046005 	1.230453 	-0.008247 	1.144158 	1.976318 	0.554283 	0.272349 	1.459701 	0.000000 	
-0.062187 	0.530958 	0.994188 	0.045049 	0.772176 	7.118504 	2.087445 	0.048870 	2.189670 	0.000000 	
0.389601 	-0.297165 	2.444807 	0.251748 	1.919125 	6.082518 	0.160856 	-0.076289 	2.215969 	0.000000 	
0.233002 	0.467471 	1.354790 	0.407488 	0.993087 	4.407285 	0.956503 	0.133991 	4.496920 	0.014243 	
0.452980 	-0.271402 	1.961234 	0.184756 	1.879238 	3.956107 	0.137466 	0.127486 	4.836566 	0.000000 	
-0.032912 	0.634911 	1.360023 	0.439522 	1.255404 	4.659123 	1.282941 	-0.011556 	2.458691 	0.000000 	
0.040073 	-0.011570 	2.091453 	-0.215257 	1.419445 	5.106144 	2.373418 	0.065354 	2.758275 	0.000000 	
0.023061 	-0.116720 	0.309224 	0.356899 	2.320049 	4.910597 	0.405778 	-0.153943 	1.156990 	0.000000 	
0.040571 	0.193594 	1.677188 	0.141691 	0.975814 	3.446263 	1.931587 	0.044556 	1.108035 	0.035454 	
-0.090459 	-0.058422 	2.830256 	0.372927 	2.456703 	3.843686 	0.526119 	0.180970 	2.385067 	0.000000 	
-0.120467 	-0.319965 	2.105622 	0.390140 	1.242399 	2.000649 	1.543788 	0.234512 	3.656062 	0.000000 	
0.154213 	-0.083256 	1.009183 	0.176304 	0.737701 	4.555195 	0.183807 	0.214618 	1.063537 	0.000000 	
-0.000244 	-0.632215 	0.305194 	1.105741 	1.264888 	2.869266 	0.198087 	0.026881 	1.477616 	0.000000 	
0.024894 	0.187453 	1.167213 	0.733676 	1.910333 	2.522091 	-0.044431 	0.127859 	1.100064 	0.000000 	
-0.034396 	0.016508 	1.453155 	-0.087606 	0.273695 	1.846383 	-0.346273 	0.204663 	1.393902 	0.000000 	
0.390901 	-0.359928 	1.585078 	0.397650 	0.651274 	3.120892 	0.765956 	0.124089 	2.346805 	0.000000 	
0.434091 	0.214470 	1.505034 	-0.009491 	2.023526 	3.758750 	0.293750 	0.015996 	2.741978 	0.000000 	
0.440232 	-0.089447 	1.084365 	0.204269 	0.158241 	5.771059 	0.134841 	0.056358 	1.498112 	0.000000 	
-0.041907 	0.623454 	1.945852 	0.379324 	1.155768 	1.854358 	1.239416 	-0.166042 	2.780636 	0.000000 	
0.710378 	-0.383475 	2.025270 	0.018917 	1.698001 	3.685446 	1.014080 	0.028768 	1.124650 	0.000000 	
0.090771 	0.110728 	0.854290 	-0.000554 	0.277024 	3.822911 	1.401125 	-0.000876 	1.478493 	0.000000 	
0.017340 	0.108618 	1.942468 	0.268877 	1.206782 	6.602226 	-0.422595 	0.063184 	1.316966 	0.000000 	
0.001189 	1.053192 	1.784831 	0.095126 	0.937167 	3.384893 	1.454976 	-0.115607 	1.446293 	0.000000 	
0.300756 	0.015993 	0.919275 	0.251139 	0.318784 	4.544388 	1.967085 	0.190292 	1.889285 	0.063129 	
0.490528 	-0.038340 	1.522956 	-0.033312 	0.707524 	6.053459 	0.218347 	0.266556 	1.974405 	0.000000 	
0.129235 	-0.353980 	0.689596 	0.878101 	0.993492 	4.401887 	2.194052 	0.155906 	3.369557 	0.000000 	
0.024814 	0.774078 	2.033801 	0.259206 	1.592587 	3.842408 	-1.445451 	-0.037514 	1.067380 	0.000000 	
0.471630 	-0.272139 	1.253384 	0.084961 	1.398022 	4.292259 	1.471075 	0.273432 	1.152834 	0.000000 	
0.177802 	-0.326942 	1.959822 	0.207073 	1.532745 	4.278159 	1.632120 	0.094940 	1.179626 	0.000000 	
0.080300 	0.405801 	0.623918 	0.345809 	1.161937 	4.923948 	2.283383 	-0.037636 	1.072784 	0.000000 	
0.122213 	0.476900 	2.076478 	1.019453 	1.862282 	5.240700 	0.443337 	0.076569 	3.740018 	0.000000 	
0.226369 	-0.081602 	1.032875 	0.349326 	1.551120 	3.282502 	1.938767 	0.265074 	1.860632 	0.000000 	
0.319326 	0.631833 	1.578920 	0.072577 	1.210977 	4.142043 	0.594740 	-0.156503 	3.179093 	0.000000 	
0.168466 	0.331898 	1.952344 	0.136166 	1.342836 	5.306504 	2.124973 	0.015379 	3.251812 	0.000000 	
0.220097 	-0.110199 	1.386436 	0.735681 	0.876565 	3.145930 	0.971274 	0.210692 	2.537380 	0.000000 	
0.078879 	-0.460162 	1.269959 	0.382838 	0.989676 	3.082990 	1.557139 	0.198534 	1.149539 	0.000000 	
0.128603 	0.293589 	2.173289 	1.004054 	1.896235 	5.918334 	0.147448 	0.222247 	2.606646 	0.000000 	
0.305419 	-0.109818 	1.865774 	-0.032931 	0.052285 	4.723566 	0.668020 	-0.008868 	2.051138 	0.000000 	
0.342125 	0.242496 	1.124438 	0.149134 	1.019690 	5.619790 	1.565705 	-0.041519 	4.003710 	0.000000 	
-0.143644 	-0.610433 	2.198165 	0.293966 	1.407253 	3.732735 	1.484800 	0.211195 	2.083284 	0.000000 	
0.063373 	-0.281295 	0.778049 	0.271464 	2.419201 	2.175088 	0.379501 	-0.005294 	1.090350 	0.000000 	
-0.233135 	0.073947 	1.992067 	-0.079085 	0.849199 	4.755289 	1.608064 	-0.002849 	1.533803 	0.000000 	
0.072618 	0.436158 	1.208130 	0.529725 	2.992804 	4.163006 	-0.328991 	0.275532 	5.189931 	0.000000 	
0.073388 	0.421764 	2.286320 	0.175316 	2.296211 	3.609461 	1.742631 	0.032190 	1.451980 	0.000000 	
0.047162 	0.485400 	2.362867 	0.063601 	0.698456 	4.058316 	0.343430 	0.065669 	1.200442 	0.000000 	
0.346924 	0.757359 	1.574453 	0.018490 	1.511259 	6.551358 	2.542264 	-0.189614 	1.636096 	0.000000 	
0.436426 	0.204164 	1.750847 	0.161866 	1.893718 	8.344070 	-0.486247 	0.193987 	5.246770 	0.000000 	
0.114981 	-0.255203 	1.933357 	0.232372 	1.642178 	4.075427 	0.849092 	0.185712 	1.152917 	0.000000 	
-0.067419 	0.243240 	1.412568 	0.852409 	1.782583 	6.539935 	1.435084 	0.006105 	4.504295 	0.000000 	
-0.092576 	0.261422 	1.449102 	0.795265 	1.029500 	3.773316 	1.308580 	-0.082422 	4.793806 	0.000000 	
-0.096823 	0.086803 	1.668110 	0.258925 	1.548003 	3.800946 	0.100187 	-0.009722 	4.497752 	0.000000 	
0.464910 	0.343993 	1.827209 	-0.066227 	1.085584 	4.731911 	2.476290 	0.227181 	4.123623 	0.000000 	
0.174830 	0.595235 	1.988054 	0.049243 	0.103589 	4.196231 	1.716885 	0.081478 	1.012934 	0.000000 	
0.139737 	-0.626937 	1.607502 	-0.115071 	1.807089 	7.904865 	0.334803 	0.122429 	1.843494 	0.000000 	
0.329465 	-0.093655 	1.897352 	-0.072917 	0.873977 	6.380809 	-2.312774 	0.188213 	2.582005 	0.000000 	
0.060140 	0.617753 	2.013121 	0.036907 	1.061944 	5.075029 	1.223031 	0.197465 	1.266227 	0.000000 	
0.364109 	0.847524 	2.143543 	0.004172 	1.785115 	4.908640 	1.177736 	0.251709 	1.422764 	0.000000 	
0.118640 	-0.424534 	1.007922 	0.324693 	1.559775 	3.772362 	-0.489464 	0.071655 	0.969346 	0.000000 	
0.221700 	0.050813 	1.466008 	-0.046562 	1.655827 	4.308060 	1.593571 	0.128902 	1.999448 	0.000000 	
0.315722 	0.406276 	1.927866 	0.067422 	0.968208 	5.354416 	-0.315679 	0.150280 	2.991078 	0.000000 	
0.001515 	-0.608361 	1.192313 	1.069460 	1.583338 	6.025599 	1.216775 	0.167123 	1.452246 	0.000000 	
0.097445 	0.498460 	2.066179 	0.329802 	1.576904 	2.395353 	1.244966 	-0.109086 	2.161799 	0.000000 	
0.010592 	-0.075482 	1.499550 	0.971624 	3.250402 	4.986393 	0.997935 	0.128469 	1.201869 	0.000000 	
-0.052469 	0.368773 	1.540673 	0.585693 	1.494564 	5.792464 	1.285052 	0.193033 	3.378250 	0.000000 	
-0.376768 	-0.041504 	1.827536 	0.001325 	1.787370 	2.901248 	0.577098 	0.155476 	1.491011 	0.000000 	
-0.021560 	-0.070609 	1.713349 	1.762040 	2.658935 	5.983625 	0.127817 	-0.029973 	2.405385 	0.000000 	
-0.047318 	0.160379 	0.797548 	-0.026886 	2.270262 	3.387669 	0.731128 	0.189857 	1.396827 	0.000000 	
0.933382 	0.244278 	1.877685 	-0.018119 	0.879769 	4.017376 	2.938265 	0.108923 	5.328218 	0.000000 	
0.675913 	-0.014733 	2.265546 	0.055867 	2.240247 	4.010979 	2.041722 	0.105479 	1.704399 	0.000000 	
0.084244 	0.118225 	0.928041 	0.163415 	1.282416 	5.604777 	1.043103 	0.030537 	1.151958 	0.040126 	
0.337216 	0.014116 	2.182273 	0.233507 	0.450454 	3.558708 	1.056072 	0.063141 	3.434109 	0.000000 	
0.586523 	-0.413693 	1.268045 	0.048586 	1.162252 	4.167437 	-0.130773 	0.116981 	1.053461 	0.000000 	
0.106869 	0.263083 	2.310893 	0.689229 	0.736352 	5.430845 	1.046613 	0.137418 	1.152588 	0.000000 	
0.029672 	0.331306 	1.578086 	0.415477 	2.180234 	2.105533 	0.687166 	-0.018193 	1.071735 	0.000000 	
0.126098 	0.664316 	1.091869 	0.218828 	1.514376 	5.997866 	1.789982 	-0.209793 	2.567053 	0.000000 	
-0.067239 	0.465022 	1.009565 	0.424890 	2.052558 	3.076763 	2.063548 	-0.009439 	5.225013 	0.000000 	
0.101559 	0.157625 	1.552939 	0.264839 	0.468773 	3.727534 	0.819762 	0.177596 	1.018284 	0.014881 	
-0.005263 	0.042005 	0.651791 	0.210595 	1.504101 	5.145206 	0.193715 	0.019886 	1.565248 	0.000000 	
0.284785 	-0.046470 	1.163114 	0.036741 	0.248915 	3.241888 	0.638118 	0.145718 	1.228895 	0.000000 	
0.077402 	-0.252525 	2.417135 	0.024083 	0.452789 	5.448981 	0.108483 	0.127921 	1.401012 	0.000000 	
0.171532 	0.535231 	1.962406 	0.091658 	2.441703 	6.101529 	0.646474 	0.134607 	2.068627 	0.000000 	
0.366713 	-0.749885 	0.872182 	0.319425 	0.245750 	2.971584 	1.535157 	0.263353 	0.877794 	0.000000 	
0.042619 	0.225167 	1.338932 	0.644830 	1.374470 	7.038828 	1.701593 	0.133419 	1.091454 	0.000000 	
0.062560 	0.345184 	0.258201 	0.265729 	1.546512 	4.150794 	1.723688 	-0.008478 	1.194015 	0.000000 	
0.068278 	0.172818 	1.487447 	0.212001 	0.878795 	1.899477 	1.632989 	-0.008732 	1.025425 	0.000000 	
0.144292 	-0.250987 	1.471276 	0.710191 	2.075014 	3.153212 	0.882685 	0.250232 	2.035507 	0.000000 	
-0.017049 	-0.053723 	1.541934 	0.134019 	1.854815 	5.732066 	1.305712 	0.130116 	1.562932 	0.000000 	
-0.082874 	0.199403 	0.814658 	0.026175 	1.573337 	4.808452 	2.609133 	0.063713 	1.990655 	0.000000 	
0.113353 	-0.106060 	1.889428 	0.359761 	2.036569 	5.641520 	1.163187 	0.076136 	1.549089 	0.000000 	
0.213046 	0.159945 	1.895407 	-0.108166 	0.362364 	6.610447 	0.303978 	0.262472 	2.320152 	0.000000 	
0.347968 	-0.167771 	1.659495 	0.118821 	0.339134 	2.364528 	-0.113970 	0.253981 	1.099135 	0.000000 	
0.093480 	-0.154000 	0.929198 	0.401058 	0.507316 	6.752439 	-0.100596 	0.132801 	0.961664 	0.000000 	
0.057788 	-0.272571 	1.902840 	0.579053 	1.165208 	5.581298 	1.664195 	-0.099612 	1.039944 	0.000000 	
-0.013107 	0.153972 	1.325402 	0.786650 	1.715327 	3.910850 	1.277659 	0.127490 	1.798040 	0.000000 	
0.237315 	-0.106254 	1.242656 	0.328483 	0.763011 	1.351832 	1.112459 	0.257695 	1.555568 	0.000000 	
-0.085669 	-0.004418 	1.352388 	-0.337380 	3.122368 	2.438237 	1.908950 	0.086668 	2.237112 	0.000000 	
0.074655 	0.198134 	1.699208 	0.518021 	0.362830 	3.326765 	0.483933 	-0.198518 	0.874185 	0.000000 	
0.102659 	0.223638 	1.950768 	0.146327 	0.765972 	5.458985 	-0.899875 	0.049050 	1.036886 	0.000000 	
0.095473 	0.287563 	1.511921 	0.073086 	1.905655 	2.979232 	1.627153 	0.064693 	1.010605 	0.000000 	
0.055893 	0.308815 	0.887985 	-0.008600 	2.742086 	4.466208 	2.840549 	-0.120533 	1.598294 	0.000000 	
0.171383 	0.199328 	1.016480 	-0.043021 	1.880497 	5.215844 	3.237339 	0.220731 	2.199849 	0.000000 	
0.031982 	0.259489 	1.485749 	0.200654 	0.181267 	2.903149 	1.641268 	-0.019549 	1.219658 	0.000000 	
0.028401 	-0.195917 	1.695753 	0.360412 	0.690885 	6.061416 	1.177254 	0.161452 	1.324718 	0.000000 	
0.099117 	-0.018874 	2.561435 	0.420625 	0.061661 	2.337284 	-1.449941 	0.087883 	1.224873 	0.000000 	
0.425173 	-0.044217 	1.478772 	0.006302 	0.705796 	5.927084 	0.567340 	0.289518 	1.415341 	0.000000 	
-0.228884 	-0.284323 	0.346207 	0.030548 	0.243303 	2.485455 	2.538395 	0.207237 	1.998584 	0.000000 	
0.485879 	-0.161617 	1.020647 	0.084960 	0.567593 	5.002856 	-0.589840 	0.234348 	0.974658 	0.000000 	
0.213391 	-0.083937 	2.224446 	0.833922 	0.425541 	3.075584 	0.817109 	0.214055 	2.165351 	0.000000 	
0.464186 	-0.203084 	2.452540 	0.100478 	1.247806 	5.851972 	0.005971 	0.282735 	1.118776 	0.000000 	
-0.108750 	-0.412880 	1.803681 	-0.057365 	1.887140 	6.567454 	-0.794659 	0.162611 	1.366189 	0.000000 	
0.050758 	-0.022378 	0.786290 	0.370584 	1.416981 	7.502145 	1.223308 	0.243285 	1.060781 	0.000000 	
0.116300 	0.105644 	0.801983 	0.047124 	0.723536 	5.995639 	1.996245 	0.036267 	1.042158 	0.000000 	
0.498272 	-0.027106 	1.775065 	0.050957 	1.856156 	6.242570 	-0.416110 	0.178477 	1.151385 	0.000000 	
0.261094 	0.477594 	1.988273 	0.172269 	0.312807 	1.481245 	0.296006 	0.256317 	2.072058 	0.000000 	
-0.039265 	0.320902 	1.338761 	0.696438 	1.231018 	4.105556 	1.342069 	0.096359 	2.690929 	0.000000 	
0.040721 	0.119111 	1.158034 	0.582358 	1.602817 	5.421693 	1.697898 	0.147250 	1.094485 	0.030507 	
0.154724 	1.011291 	1.605925 	0.225857 	0.790626 	4.130994 	0.161703 	0.094393 	2.097548 	0.127420 	
-0.061439 	0.145049 	1.281473 	0.028808 	0.852956 	3.883047 	0.747574 	-0.056278 	1.830108 	0.000000 	
0.156271 	-0.231974 	1.975868 	0.024576 	0.887136 	2.037678 	2.634246 	-0.021629 	1.335491 	0.000000 	
0.178024 	0.602343 	2.422824 	-0.030565 	0.710257 	4.700511 	1.630997 	0.152914 	2.500361 	0.000000 	
-0.004304 	0.203812 	2.187466 	0.353909 	1.461878 	6.029945 	2.151540 	0.112130 	1.540318 	0.000000 	
0.039902 	0.654327 	1.961345 	0.257369 	0.628035 	2.634442 	2.398573 	0.042613 	1.000020 	0.000000 	
0.032082 	0.813735 	2.546690 	0.455494 	1.900985 	4.306543 	0.103538 	-0.003862 	1.017592 	0.000000 	
-0.017003 	0.554959 	2.321217 	0.060225 	0.945701 	4.219886 	0.181743 	-0.057833 	1.629988 	0.000000 	
0.050607 	0.394961 	1.165267 	0.487634 	1.867668 	5.427173 	2.207500 	0.197745 	1.248253 	0.000000 	
0.347175 	-0.234716 	1.913091 	0.273309 	1.154734 	3.262450 	2.346758 	0.179935 	1.839011 	0.000000 	
0.081672 	-0.312372 	1.491174 	0.178922 	0.643072 	6.772776 	0.076370 	0.048790 	1.177229 	0.000000 	
0.073733 	0.592467 	1.633982 	0.509525 	1.762006 	3.125485 	0.111938 	0.272534 	2.855552 	0.098574 	
-0.089969 	0.264947 	2.671992 	0.276680 	0.599420 	2.617704 	1.689878 	-0.229483 	2.642403 	0.000000 	
-0.097281 	-0.144485 	1.564953 	0.269239 	0.604411 	1.155837 	-0.420621 	0.262156 	2.103024 	0.000000 	
0.013656 	-0.186178 	2.359336 	-0.037879 	1.819503 	4.938626 	1.620441 	0.046546 	1.505492 	0.000000 	
0.050814 	0.714692 	1.241533 	0.044680 	0.599349 	3.869136 	1.353585 	-0.171354 	1.193647 	0.000000 	
0.016685 	0.024029 	1.799899 	0.077407 	1.550536 	5.638972 	1.946910 	0.117782 	1.392037 	0.000000 	
0.099851 	0.076780 	1.399367 	0.376897 	1.627506 	3.979495 	2.681425 	0.250092 	1.834986 	0.000000 	
0.158959 	-0.418783 	1.686824 	0.292540 	1.419583 	5.593045 	0.844307 	0.043096 	1.168708 	0.000000 	
0.171396 	0.736004 	2.026689 	0.115991 	0.330578 	2.397727 	0.250970 	-0.217943 	0.963217 	0.000000 	
0.181108 	0.196478 	1.927161 	0.335551 	1.249412 	1.758738 	1.441709 	-0.307248 	2.083745 	0.000000 	
0.116952 	0.079626 	1.616261 	0.914914 	1.351721 	6.164774 	-0.212230 	0.108140 	2.201162 	0.000000 	
0.402533 	0.196799 	1.405934 	0.037649 	0.975088 	1.632077 	0.249721 	0.297459 	1.186115 	0.000000 	
0.101948 	0.116167 	1.751567 	-0.046673 	0.283658 	2.864710 	1.916555 	-0.009282 	2.022654 	0.000000 	
0.017379 	0.575292 	2.259969 	0.038865 	0.363006 	3.776226 	-0.675922 	-0.056405 	1.387420 	0.000000 	
0.076707 	0.606490 	0.846255 	0.282035 	0.869464 	1.577542 	2.022545 	0.139378 	0.990361 	0.000000 	
0.247754 	0.255705 	1.763134 	0.136105 	0.463548 	3.649385 	2.684322 	0.084891 	2.240405 	0.000000 	
0.223648 	0.285820 	2.054685 	0.220476 	0.288360 	5.618268 	0.848530 	0.274201 	1.065945 	0.000000 	
0.047551 	0.713882 	2.737908 	0.719966 	2.324240 	4.772722 	-0.418124 	0.061962 	1.376721 	0.000000 	
0.059274 	-0.342756 	1.291789 	0.724077 	1.253824 	6.632181 	-0.357920 	0.043738 	1.012953 	0.000000 	
0.448733 	-0.339638 	1.303158 	0.093949 	2.502838 	4.517132 	1.569235 	0.215693 	1.217495 	0.000000 	
0.098829 	0.526173 	1.940829 	0.379709 	0.276366 	1.900330 	0.898349 	0.115402 	0.738694 	0.000000 	
0.075285 	0.769601 	1.989263 	0.225736 	1.869840 	7.924736 	-0.700291 	0.105536 	2.074318 	0.000000 	
0.213912 	0.407702 	2.410550 	0.453628 	0.375819 	7.156401 	0.450571 	0.021965 	1.452956 	0.000000 	
0.005285 	0.442845 	1.176855 	0.092499 	1.769291 	7.403097 	1.657459 	0.121804 	1.420292 	0.000000 	
0.122272 	0.524695 	1.451748 	0.242080 	0.392109 	3.628124 	0.943842 	0.065927 	0.885675 	0.021850 	
0.521184 	-0.535347 	1.754416 	0.242314 	0.966476 	5.479310 	-1.286623 	0.255506 	1.038129 	0.000000 	
0.086752 	-0.174198 	1.341027 	-0.124807 	0.618941 	2.215520 	1.964341 	0.198976 	2.297463 	0.000000 	
0.177127 	0.310318 	2.552137 	0.054374 	0.740341 	4.886021 	0.463689 	0.027435 	1.020978 	0.000000 	
-0.010065 	-0.300379 	1.227097 	0.471351 	2.022036 	4.840056 	2.995309 	0.230015 	1.616678 	0.000000 	
-0.001026 	-0.055600 	1.919806 	0.514454 	1.806762 	2.157816 	0.746560 	0.156284 	1.483422 	0.000000 	
0.004055 	0.537202 	1.909878 	0.631545 	0.840739 	2.533685 	1.658385 	-0.030881 	1.393066 	0.000000 	
-0.013978 	0.596436 	1.998241 	0.293655 	0.686842 	4.057280 	0.176001 	0.045872 	1.737211 	0.000000 	
0.026968 	0.337986 	2.209214 	0.178802 	1.128368 	6.495476 	1.955221 	0.123222 	1.195692 	0.000000 	
0.251120 	0.354997 	2.494518 	-0.019532 	0.267668 	5.551607 	0.568989 	-0.002287 	2.380131 	0.000000 	
0.066412 	0.362359 	1.628876 	0.028238 	0.372166 	5.548297 	0.396765 	0.173672 	1.385701 	0.000000 	
0.521955 	-0.075570 	2.640075 	-0.018655 	3.601972 	5.103754 	1.687751 	0.237950 	1.722106 	0.000000 	
0.119009 	-0.569527 	1.966110 	-0.016595 	1.243903 	2.866091 	0.045257 	0.103261 	1.535335 	0.000000 	
0.026838 	0.261887 	1.951420 	0.502203 	2.245475 	4.282275 	1.382201 	0.083799 	1.096990 	0.000000 	
0.039807 	0.579189 	0.679000 	0.100137 	0.758250 	5.940956 	0.876131 	0.058833 	1.061171 	0.000000 	
0.197460 	-0.167289 	2.467193 	0.070044 	0.628524 	3.118577 	1.375602 	0.257153 	1.262759 	0.000000 	
0.134449 	-0.115624 	1.456219 	0.613680 	1.033250 	3.219175 	1.123614 	0.170355 	1.155556 	0.000000 	
0.210637 	-0.365806 	1.576689 	0.094483 	1.824461 	3.079126 	2.433799 	0.254186 	1.237087 	0.000000 	
-0.129902 	-0.133377 	0.927416 	-0.251802 	1.005538 	6.122975 	-0.484991 	0.141314 	1.174628 	0.000000 	
0.136825 	0.209429 	1.626271 	0.455293 	0.784314 	4.230866 	1.521964 	-0.095078 	1.538562 	0.000000 	
0.134887 	0.080115 	1.599624 	0.697022 	0.917589 	7.061384 	1.567829 	0.201543 	1.452043 	0.000000 	
0.150056 	0.669426 	1.707037 	0.102274 	0.518482 	7.634209 	1.037612 	0.103997 	0.998337 	0.000000 	
0.112940 	0.392176 	0.846229 	0.654552 	0.492006 	4.519840 	-0.835133 	-0.013784 	0.764072 	0.000000 	
0.183027 	-0.119563 	2.172419 	0.159496 	1.126286 	3.656392 	-0.329838 	0.242722 	1.099314 	0.000000 	
0.092368 	0.009577 	1.015431 	0.206906 	0.972163 	5.820728 	0.062846 	0.132055 	1.045263 	0.038473 	
0.338690 	-0.047595 	1.787937 	-0.093798 	1.060586 	6.245012 	0.776666 	0.132136 	2.789467 	0.000000 	
-0.119453 	0.032034 	0.473587 	0.071975 	0.439103 	4.829621 	1.358071 	0.170437 	1.988326 	0.000000 	
0.015942 	0.409662 	1.313764 	-0.044141 	0.973466 	3.212466 	0.370388 	0.257808 	1.514875 	0.000000 	
-0.021893 	0.443608 	1.375822 	0.419730 	1.250535 	2.929946 	0.381465 	0.142790 	1.963405 	0.000000 	
-0.169502 	-0.254002 	1.498086 	0.041689 	1.912188 	0.881938 	2.629536 	0.058521 	1.960380 	0.000000 	
0.179162 	0.159105 	0.740139 	0.572887 	1.014688 	7.604788 	1.026400 	0.108483 	2.152337 	0.000000 	
0.126209 	0.141685 	2.035452 	0.199629 	0.607330 	3.209560 	1.631152 	0.161626 	1.053822 	0.000000 	
0.006121 	-0.363570 	2.478350 	0.071201 	0.231825 	4.161265 	2.024767 	-0.160481 	1.465564 	0.000000 	
-0.069082 	-0.054790 	1.963738 	-0.182529 	0.183796 	0.366148 	0.499058 	-0.070404 	1.086040 	0.000000 	
0.269918 	0.007492 	1.011579 	0.033532 	1.995341 	1.581007 	1.832957 	0.278241 	1.278819 	0.000000 	
0.086042 	-0.441743 	1.651243 	0.600527 	1.925727 	5.323512 	2.475438 	0.112775 	1.152435 	0.000000 	
0.422693 	0.180367 	1.294640 	0.073672 	0.321980 	4.464463 	-1.004975 	0.125637 	1.911835 	0.000000 	
-0.168643 	-0.189614 	2.597291 	0.082861 	1.493077 	5.717955 	0.588842 	0.265225 	1.721436 	0.000000 	
0.056098 	-0.338115 	1.927708 	0.719000 	1.475447 	5.555183 	1.714003 	-0.032822 	1.049049 	0.000000 	
0.136041 	-0.297846 	2.954725 	-0.156496 	0.530781 	4.572757 	1.653919 	0.009053 	2.529620 	0.000000 	
-0.234227 	0.158751 	2.330268 	-0.040343 	1.905216 	4.623833 	2.768207 	0.045202 	1.108758 	0.000000 	
-0.196274 	0.058735 	0.365819 	-0.022122 	1.838932 	5.960405 	-0.230228 	0.229629 	1.313131 	0.000000 	
-0.048667 	-0.044028 	0.602896 	-0.079231 	1.985658 	4.469857 	1.465089 	0.272805 	1.282443 	0.000000 	
0.028328 	0.489594 	1.027442 	0.355697 	1.488896 	4.786828 	0.065257 	0.179772 	1.108701 	0.033874 	
0.128097 	0.667554 	2.344784 	0.145630 	0.276104 	4.177941 	0.624694 	-0.043068 	0.955561 	0.000000 	
-0.061039 	-0.143748 	0.833137 	0.343176 	1.722236 	2.472198 	1.986168 	0.229649 	2.161291 	0.000000 	
0.021444 	0.499270 	1.387600 	0.660958 	1.285154 	4.178043 	0.900081 	0.211584 	1.134356 	0.028214 	
0.256996 	0.012708 	2.765410 	-0.053721 	1.062284 	4.743543 	1.399214 	0.150415 	2.735689 	0.000000 	
0.171050 	-0.148833 	1.165109 	0.315995 	0.729670 	2.178762 	1.140061 	-0.097518 	1.408008 	0.000000 	
0.176974 	-0.398125 	1.178893 	0.136614 	0.503525 	5.820998 	-1.404201 	0.360745 	1.231883 	0.000000 	
